,oil_rents,map
7131,0.0320316063272501,DEU2011
7132,0.0325569434435146,DEU2012
7133,0.0282177835834412,DEU2013
7134,0.0225597244505461,DEU2014
7135,0.0108616046338163,DEU2015
7136,0.008163302599694321,DEU2016
7137,0.0111101742473988,DEU2017
7138,,DEU2018
7139,,GHA1960
7140,,GHA1961
7141,,GHA1962
7142,,GHA1963
7143,,GHA1964
7144,,GHA1965
7145,,GHA1966
7146,,GHA1967
7147,,GHA1968
7148,,GHA1969
7149,,GHA1970
7150,0.0,GHA1971
7151,0.0,GHA1972
7152,0.0,GHA1973
7153,0.0,GHA1974
7154,0.0,GHA1975
7155,0.0,GHA1976
7156,0.0,GHA1977
7157,0.0698125516370258,GHA1978
7158,0.355965711202877,GHA1979
7159,0.33733998838857504,GHA1980
7160,0.17494535197723904,GHA1981
7161,0.0832157400589681,GHA1982
7162,0.158021581589792,GHA1983
7163,0.21471838354138104,GHA1984
7164,0.10458462745381199,GHA1985
7165,0.00843077112235351,GHA1986
7166,0.0,GHA1987
7167,0.0,GHA1988
7168,0.0,GHA1989
7169,0.0,GHA1990
7170,0.0,GHA1991
7171,0.0689907516316727,GHA1992
7172,0.0974656000168409,GHA1993
7173,0.0754085828532281,GHA1994
7174,0.21222422614823003,GHA1995
7175,0.395446429377802,GHA1996
7176,0.277532530933945,GHA1997
7177,0.0931640059329519,GHA1998
7178,0.24102754602114604,GHA1999
7179,0.938540950547838,GHA2000
7180,0.585080053578491,GHA2001
7181,0.509716580546036,GHA2002
7182,0.43465809946683104,GHA2003
7183,0.664006533022709,GHA2004
7184,0.7374509295674059,GHA2005
7185,0.473157481118692,GHA2006
7186,0.437635098895566,GHA2007
7187,0.549981483920556,GHA2008
7188,0.280023040465699,GHA2009
7189,0.41051126826747103,GHA2010
7190,5.2796604479643205,GHA2011
7191,4.94633126243468,GHA2012
7192,3.7125816031814702,GHA2013
7193,3.9337318179852403,GHA2014
7194,1.3998257239572298,GHA2015
7195,1.06667058690465,GHA2016
7196,2.96360877021415,GHA2017
7197,,GHA2018
7198,,GIB1960
7199,,GIB1961
7200,,GIB1962
7201,,GIB1963
7202,,GIB1964
7203,,GIB1965
7204,,GIB1966
7205,,GIB1967
7206,,GIB1968
7207,,GIB1969
7208,,GIB1970
7209,,GIB1971
7210,,GIB1972
7211,,GIB1973
7212,,GIB1974
7213,,GIB1975
7214,,GIB1976
7215,,GIB1977
7216,,GIB1978
7217,,GIB1979
7218,,GIB1980
7219,,GIB1981
7220,,GIB1982
7221,,GIB1983
7222,,GIB1984
7223,,GIB1985
7224,,GIB1986
7225,,GIB1987
7226,,GIB1988
7227,,GIB1989
7228,,GIB1990
7229,,GIB1991
7230,,GIB1992
7231,,GIB1993
7232,,GIB1994
7233,,GIB1995
7234,,GIB1996
7235,,GIB1997
7236,,GIB1998
7237,,GIB1999
7238,,GIB2000
7239,,GIB2001
7240,,GIB2002
7241,,GIB2003
7242,,GIB2004
7243,,GIB2005
7244,,GIB2006
7245,,GIB2007
7246,,GIB2008
7247,,GIB2009
7248,,GIB2010
7249,,GIB2011
7250,,GIB2012
7251,,GIB2013
7252,,GIB2014
7253,,GIB2015
7254,,GIB2016
7255,,GIB2017
7256,,GIB2018
7257,,GRC1960
7258,,GRC1961
7259,,GRC1962
7260,,GRC1963
7261,,GRC1964
7262,,GRC1965
7263,,GRC1966
7264,,GRC1967
7265,,GRC1968
7266,,GRC1969
7267,,GRC1970
7268,0.0,GRC1971
7269,0.0,GRC1972
7270,0.0,GRC1973
7271,0.0,GRC1974
7272,0.0,GRC1975
7273,0.0,GRC1976
7274,0.0,GRC1977
7275,0.0,GRC1978
7276,0.0,GRC1979
7277,0.0,GRC1980
7278,0.0390145393547805,GRC1981
7279,0.103648449915129,GRC1982
7280,0.201685410486357,GRC1983
7281,0.232402107815427,GRC1984
7282,0.24066273983228698,GRC1985
7283,0.0837541231570188,GRC1986
7284,0.10939600779556401,GRC1987
7285,0.06414714227047599,GRC1988
7286,0.0807619638658294,GRC1989
7287,0.0819249734387558,GRC1990
7288,0.0364445810742003,GRC1991
7289,0.0292079939571192,GRC1992
7290,0.0248183091930632,GRC1993
7291,0.0196794789528393,GRC1994
7292,0.0163014021620561,GRC1995
7293,0.0236898592697022,GRC1996
7294,0.0171457269893089,GRC1997
7295,0.00287362938026261,GRC1998
7296,0.0005355411855906781,GRC1999
7297,0.0230577265881454,GRC2000
7298,0.0108444953244534,GRC2001
7299,0.009795653666415159,GRC2002
7300,0.00643968705386533,GRC2003
7301,0.00721294523763995,GRC2004
7302,0.0077062507770558,GRC2005
7303,0.00784823925260895,GRC2006
7304,0.00654589178750934,GRC2007
7305,0.0065910991210974,GRC2008
7306,0.00507128264939724,GRC2009
7307,0.0115671926891974,GRC2010
7308,0.0156005560571114,GRC2011
7309,0.016925142792386,GRC2012
7310,0.0117083462801171,GRC2013
7311,0.00975733150149683,GRC2014
7312,0.00478628866944211,GRC2015
7313,0.0109408840038112,GRC2016
7314,0.0130708225796104,GRC2017
7315,,GRC2018
7316,,GRL1960
7317,,GRL1961
7318,,GRL1962
7319,,GRL1963
7320,,GRL1964
7321,,GRL1965
7322,,GRL1966
7323,,GRL1967
7324,,GRL1968
7325,,GRL1969
7326,,GRL1970
7327,,GRL1971
7328,,GRL1972
7329,,GRL1973
7330,,GRL1974
7331,,GRL1975
7332,,GRL1976
7333,,GRL1977
7334,,GRL1978
7335,,GRL1979
7336,0.0,GRL1980
7337,0.0,GRL1981
7338,0.0,GRL1982
7339,0.0,GRL1983
7340,0.0,GRL1984
7341,0.0,GRL1985
7342,0.0,GRL1986
7343,0.0,GRL1987
7344,0.0,GRL1988
7345,0.0,GRL1989
7346,0.0,GRL1990
7347,0.0,GRL1991
7348,0.0,GRL1992
7349,0.0,GRL1993
7350,0.0,GRL1994
7351,0.0,GRL1995
7352,0.0,GRL1996
7353,0.0,GRL1997
7354,0.0,GRL1998
7355,0.0,GRL1999
7356,0.0,GRL2000
7357,0.0,GRL2001
7358,0.0,GRL2002
7359,0.0,GRL2003
7360,0.0,GRL2004
7361,0.0,GRL2005
7362,0.0,GRL2006
7363,0.0,GRL2007
7364,0.0,GRL2008
7365,0.0,GRL2009
7366,0.0,GRL2010
7367,0.0,GRL2011
7368,0.0,GRL2012
7369,0.0,GRL2013
7370,0.0,GRL2014
7371,0.0,GRL2015
7372,0.0,GRL2016
7373,,GRL2017
7374,,GRL2018
7375,,GRD1960
7376,,GRD1961
7377,,GRD1962
7378,,GRD1963
7379,,GRD1964
7380,,GRD1965
7381,,GRD1966
7382,,GRD1967
7383,,GRD1968
7384,,GRD1969
7385,,GRD1970
7386,,GRD1971
7387,,GRD1972
7388,,GRD1973
7389,,GRD1974
7390,,GRD1975
7391,,GRD1976
7392,,GRD1977
7393,,GRD1978
7394,,GRD1979
7395,0.0,GRD1980
7396,0.0,GRD1981
7397,0.0,GRD1982
7398,0.0,GRD1983
7399,0.0,GRD1984
7400,0.0,GRD1985
7401,0.0,GRD1986
7402,0.0,GRD1987
7403,0.0,GRD1988
7404,0.0,GRD1989
7405,0.0,GRD1990
7406,0.0,GRD1991
7407,0.0,GRD1992
7408,0.0,GRD1993
7409,0.0,GRD1994
7410,0.0,GRD1995
7411,0.0,GRD1996
7412,0.0,GRD1997
7413,0.0,GRD1998
7414,0.0,GRD1999
7415,0.0,GRD2000
7416,0.0,GRD2001
7417,0.0,GRD2002
7418,0.0,GRD2003
7419,0.0,GRD2004
7420,0.0,GRD2005
7421,0.0,GRD2006
7422,0.0,GRD2007
7423,0.0,GRD2008
7424,0.0,GRD2009
7425,0.0,GRD2010
7426,0.0,GRD2011
7427,0.0,GRD2012
7428,0.0,GRD2013
7429,0.0,GRD2014
7430,0.0,GRD2015
7431,0.0,GRD2016
7432,0.0,GRD2017
7433,,GRD2018
7434,,GUM1960
7435,,GUM1961
7436,,GUM1962
7437,,GUM1963
7438,,GUM1964
7439,,GUM1965
7440,,GUM1966
7441,,GUM1967
7442,,GUM1968
7443,,GUM1969
7444,,GUM1970
7445,,GUM1971
7446,,GUM1972
7447,,GUM1973
7448,,GUM1974
7449,,GUM1975
7450,,GUM1976
7451,,GUM1977
7452,,GUM1978
7453,,GUM1979
7454,,GUM1980
7455,,GUM1981
7456,,GUM1982
7457,,GUM1983
7458,,GUM1984
7459,,GUM1985
7460,,GUM1986
7461,,GUM1987
7462,,GUM1988
7463,,GUM1989
7464,,GUM1990
7465,,GUM1991
7466,,GUM1992
7467,,GUM1993
7468,,GUM1994
7469,,GUM1995
7470,,GUM1996
7471,,GUM1997
7472,,GUM1998
7473,,GUM1999
7474,,GUM2000
7475,,GUM2001
7476,0.0,GUM2002
7477,0.0,GUM2003
7478,0.0,GUM2004
7479,0.0,GUM2005
7480,0.0,GUM2006
7481,0.0,GUM2007
7482,0.0,GUM2008
7483,0.0,GUM2009
7484,0.0,GUM2010
7485,0.0,GUM2011
7486,0.0,GUM2012
7487,0.0,GUM2013
7488,0.0,GUM2014
7489,0.0,GUM2015
7490,0.0,GUM2016
7491,0.0,GUM2017
7492,,GUM2018
7493,,GTM1960
7494,,GTM1961
7495,,GTM1962
7496,,GTM1963
7497,,GTM1964
7498,,GTM1965
7499,,GTM1966
7500,,GTM1967
7501,,GTM1968
7502,,GTM1969
7503,,GTM1970
7504,0.0,GTM1971
7505,0.0,GTM1972
7506,0.0,GTM1973
7507,0.0,GTM1974
7508,0.0,GTM1975
7509,0.0216463818108768,GTM1976
7510,0.0289879930655519,GTM1977
7511,0.102939984805439,GTM1978
7512,0.395813637302019,GTM1979
7513,0.590857505899128,GTM1980
7514,0.4555105878456289,GTM1981
7515,0.362276968371248,GTM1982
7516,0.499867483525957,GTM1983
7517,0.318558310343592,GTM1984
7518,0.186476246077227,GTM1985
7519,0.18487179696664496,GTM1986
7520,0.215665812467601,GTM1987
7521,0.14855499319786497,GTM1988
7522,0.21608221570730302,GTM1989
7523,0.335563377081163,GTM1990
7524,0.16263563277157098,GTM1991
7525,0.21485612284437,GTM1992
7526,0.236037050101197,GTM1993
7527,0.22415215135888897,GTM1994
7528,0.249345860385245,GTM1995
7529,0.41831604695091396,GTM1996
7530,0.384695152693588,GTM1997
7531,0.276492435142848,GTM1998
7532,0.45703938664311894,GTM1999
7533,0.7995486075061609,GTM2000
7534,0.60703061265125,GTM2001
7535,0.6830444514616499,GTM2002
7536,0.766540478984325,GTM2003
7537,0.768699200072006,GTM2004
7538,0.924729394958259,GTM2005
7539,0.861795420267747,GTM2006
7540,0.7416613035827451,GTM2007
7541,0.8155858964753449,GTM2008
7542,0.403150088386008,GTM2009
7543,0.467337511483534,GTM2010
7544,0.570723489391155,GTM2011
7545,0.5079076881582381,GTM2012
7546,0.432459931122968,GTM2013
7547,0.36017773925454294,GTM2014
7548,0.125576617169278,GTM2015
7549,0.0770887502261232,GTM2016
7550,0.12412920235720501,GTM2017
7551,,GTM2018
7552,,GIN1960
7553,,GIN1961
7554,,GIN1962
7555,,GIN1963
7556,,GIN1964
7557,,GIN1965
7558,,GIN1966
7559,,GIN1967
7560,,GIN1968
7561,,GIN1969
7562,,GIN1970
7563,,GIN1971
7564,,GIN1972
7565,,GIN1973
7566,,GIN1974
7567,,GIN1975
7568,,GIN1976
7569,,GIN1977
7570,,GIN1978
7571,,GIN1979
7572,,GIN1980
7573,,GIN1981
7574,,GIN1982
7575,,GIN1983
7576,,GIN1984
7577,,GIN1985
7578,0.0,GIN1986
7579,0.0,GIN1987
7580,0.0,GIN1988
7581,0.0,GIN1989
7582,0.0,GIN1990
7583,0.0,GIN1991
7584,0.0,GIN1992
7585,0.0,GIN1993
7586,0.0,GIN1994
7587,0.0,GIN1995
7588,0.0,GIN1996
7589,0.0,GIN1997
7590,0.0,GIN1998
7591,0.0,GIN1999
7592,0.0,GIN2000
7593,0.0,GIN2001
7594,0.0,GIN2002
7595,0.0,GIN2003
7596,0.0,GIN2004
7597,0.0,GIN2005
7598,0.0,GIN2006
7599,0.0,GIN2007
7600,0.0,GIN2008
7601,0.0,GIN2009
7602,0.0,GIN2010
7603,0.0,GIN2011
7604,0.0,GIN2012
7605,0.0,GIN2013
7606,0.0,GIN2014
7607,0.0,GIN2015
7608,0.0,GIN2016
7609,0.0,GIN2017
7610,,GIN2018
7611,,GNB1960
7612,,GNB1961
7613,,GNB1962
7614,,GNB1963
7615,,GNB1964
7616,,GNB1965
7617,,GNB1966
7618,,GNB1967
7619,,GNB1968
7620,,GNB1969
7621,,GNB1970
7622,,GNB1971
7623,,GNB1972
7624,,GNB1973
7625,,GNB1974
7626,,GNB1975
7627,,GNB1976
7628,,GNB1977
7629,,GNB1978
7630,,GNB1979
7631,0.0,GNB1980
7632,0.0,GNB1981
7633,0.0,GNB1982
7634,0.0,GNB1983
7635,0.0,GNB1984
7636,0.0,GNB1985
7637,0.0,GNB1986
7638,0.0,GNB1987
7639,0.0,GNB1988
7640,0.0,GNB1989
7641,0.0,GNB1990
7642,0.0,GNB1991
7643,0.0,GNB1992
7644,0.0,GNB1993
7645,0.0,GNB1994
7646,0.0,GNB1995
7647,0.0,GNB1996
7648,0.0,GNB1997
7649,0.0,GNB1998
7650,0.0,GNB1999
7651,0.0,GNB2000
7652,0.0,GNB2001
7653,0.0,GNB2002
7654,0.0,GNB2003
7655,0.0,GNB2004
7656,0.0,GNB2005
7657,0.0,GNB2006
7658,0.0,GNB2007
7659,0.0,GNB2008
7660,0.0,GNB2009
7661,0.0,GNB2010
7662,0.0,GNB2011
7663,0.0,GNB2012
7664,0.0,GNB2013
7665,0.0,GNB2014
7666,0.0,GNB2015
7667,0.0,GNB2016
7668,0.0,GNB2017
7669,,GNB2018
7670,,GUY1960
7671,,GUY1961
7672,,GUY1962
7673,,GUY1963
7674,,GUY1964
7675,,GUY1965
7676,,GUY1966
7677,,GUY1967
7678,,GUY1968
7679,,GUY1969
7680,,GUY1970
7681,,GUY1971
7682,,GUY1972
7683,,GUY1973
7684,,GUY1974
7685,,GUY1975
7686,,GUY1976
7687,,GUY1977
7688,,GUY1978
7689,,GUY1979
7690,0.0,GUY1980
7691,0.0,GUY1981
7692,0.0,GUY1982
7693,0.0,GUY1983
7694,0.0,GUY1984
7695,0.0,GUY1985
7696,0.0,GUY1986
7697,0.0,GUY1987
7698,0.0,GUY1988
7699,0.0,GUY1989
7700,0.0,GUY1990
7701,0.0,GUY1991
7702,0.0,GUY1992
7703,0.0,GUY1993
7704,0.0,GUY1994
7705,0.0,GUY1995
7706,0.0,GUY1996
7707,0.0,GUY1997
7708,0.0,GUY1998
7709,0.0,GUY1999
7710,0.0,GUY2000
7711,0.0,GUY2001
7712,0.0,GUY2002
7713,0.0,GUY2003
7714,0.0,GUY2004
7715,0.0,GUY2005
7716,0.0,GUY2006
7717,0.0,GUY2007
7718,0.0,GUY2008
7719,0.0,GUY2009
7720,0.0,GUY2010
7721,0.0,GUY2011
7722,0.0,GUY2012
7723,0.0,GUY2013
7724,0.0,GUY2014
7725,0.0,GUY2015
7726,0.0,GUY2016
7727,0.0,GUY2017
7728,,GUY2018
7729,,HTI1960
7730,,HTI1961
7731,,HTI1962
7732,,HTI1963
7733,,HTI1964
7734,,HTI1965
7735,,HTI1966
7736,,HTI1967
7737,,HTI1968
7738,,HTI1969
7739,,HTI1970
7740,0.0,HTI1971
7741,0.0,HTI1972
7742,0.0,HTI1973
7743,0.0,HTI1974
7744,0.0,HTI1975
7745,0.0,HTI1976
7746,0.0,HTI1977
7747,0.0,HTI1978
7748,0.0,HTI1979
7749,0.0,HTI1980
7750,0.0,HTI1981
7751,0.0,HTI1982
7752,0.0,HTI1983
7753,0.0,HTI1984
7754,0.0,HTI1985
7755,0.0,HTI1986
7756,0.0,HTI1987
7757,0.0,HTI1988
7758,0.0,HTI1989
7759,0.0,HTI1990
7760,0.0,HTI1991
7761,0.0,HTI1992
7762,0.0,HTI1993
7763,0.0,HTI1994
7764,0.0,HTI1995
7765,0.0,HTI1996
7766,0.0,HTI1997
7767,0.0,HTI1998
7768,0.0,HTI1999
7769,0.0,HTI2000
7770,0.0,HTI2001
7771,0.0,HTI2002
7772,0.0,HTI2003
7773,0.0,HTI2004
7774,0.0,HTI2005
7775,0.0,HTI2006
7776,0.0,HTI2007
7777,0.0,HTI2008
7778,0.0,HTI2009
7779,0.0,HTI2010
7780,0.0,HTI2011
7781,0.0,HTI2012
7782,0.0,HTI2013
7783,0.0,HTI2014
7784,0.0,HTI2015
7785,0.0,HTI2016
7786,0.0,HTI2017
7787,,HTI2018
7788,,HND1960
7789,,HND1961
7790,,HND1962
7791,,HND1963
7792,,HND1964
7793,,HND1965
7794,,HND1966
7795,,HND1967
7796,,HND1968
7797,,HND1969
7798,,HND1970
7799,0.0,HND1971
7800,0.0,HND1972
7801,0.0,HND1973
7802,0.0,HND1974
7803,0.0,HND1975
7804,0.0,HND1976
7805,0.0,HND1977
7806,0.0,HND1978
7807,0.0,HND1979
7808,0.0,HND1980
7809,0.0,HND1981
7810,0.0,HND1982
7811,0.0,HND1983
7812,0.0,HND1984
7813,0.0,HND1985
7814,0.0,HND1986
7815,0.0,HND1987
7816,0.0,HND1988
7817,0.0,HND1989
7818,0.0,HND1990
7819,0.0,HND1991
7820,0.0,HND1992
7821,0.0,HND1993
7822,0.0,HND1994
7823,0.0,HND1995
7824,0.0,HND1996
7825,0.0,HND1997
7826,0.0,HND1998
7827,0.0,HND1999
7828,0.0,HND2000
7829,0.0,HND2001
7830,0.0,HND2002
7831,0.0,HND2003
7832,0.0,HND2004
7833,0.0,HND2005
7834,0.0,HND2006
7835,0.0,HND2007
7836,0.0,HND2008
7837,0.0,HND2009
7838,0.0,HND2010
7839,0.0,HND2011
7840,0.0,HND2012
7841,0.0,HND2013
7842,0.0,HND2014
7843,0.0,HND2015
7844,0.0,HND2016
7845,0.0,HND2017
7846,,HND2018
7847,,HKG1960
7848,,HKG1961
7849,,HKG1962
7850,,HKG1963
7851,,HKG1964
7852,,HKG1965
7853,,HKG1966
7854,,HKG1967
7855,,HKG1968
7856,,HKG1969
7857,,HKG1970
7858,0.0,HKG1971
7859,0.0,HKG1972
7860,0.0,HKG1973
7861,0.0,HKG1974
7862,0.0,HKG1975
7863,0.0,HKG1976
7864,0.0,HKG1977
7865,0.0,HKG1978
7866,0.0,HKG1979
7867,0.0,HKG1980
7868,0.0,HKG1981
7869,0.0,HKG1982
7870,0.0,HKG1983
7871,0.0,HKG1984
7872,0.0,HKG1985
7873,0.0,HKG1986
7874,0.0,HKG1987
7875,0.0,HKG1988
7876,0.0,HKG1989
7877,0.0,HKG1990
7878,0.0,HKG1991
7879,0.0,HKG1992
7880,0.0,HKG1993
7881,0.0,HKG1994
7882,0.0,HKG1995
7883,0.0,HKG1996
7884,0.0,HKG1997
7885,0.0,HKG1998
7886,0.0,HKG1999
7887,0.0,HKG2000
7888,0.0,HKG2001
7889,0.0,HKG2002
7890,0.0,HKG2003
7891,0.0,HKG2004
7892,0.0,HKG2005
7893,0.0,HKG2006
7894,0.0,HKG2007
7895,0.0,HKG2008
7896,0.0,HKG2009
7897,0.0,HKG2010
7898,0.0,HKG2011
7899,0.0,HKG2012
7900,0.0,HKG2013
7901,0.0,HKG2014
7902,0.0,HKG2015
7903,0.0,HKG2016
7904,0.0,HKG2017
7905,,HKG2018
7906,,HUN1960
7907,,HUN1961
7908,,HUN1962
7909,,HUN1963
7910,,HUN1964
7911,,HUN1965
7912,,HUN1966
7913,,HUN1967
7914,,HUN1968
7915,,HUN1969
7916,,HUN1970
7917,,HUN1971
7918,,HUN1972
7919,,HUN1973
7920,,HUN1974
7921,,HUN1975
7922,,HUN1976
7923,,HUN1977
7924,,HUN1978
7925,,HUN1979
7926,,HUN1980
7927,,HUN1981
7928,,HUN1982
7929,,HUN1983
7930,,HUN1984
7931,,HUN1985
7932,,HUN1986
7933,,HUN1987
7934,,HUN1988
7935,,HUN1989
7936,,HUN1990
7937,0.256958436254842,HUN1991
7938,0.23701921597652498,HUN1992
7939,0.20768685754340802,HUN1993
7940,0.168044626360933,HUN1994
7941,0.18448341072005103,HUN1995
7942,0.226676165932379,HUN1996
7943,0.161723595542716,HUN1997
7944,0.0364870926435837,HUN1998
7945,0.12906388615646197,HUN1999
7946,0.28115093255388895,HUN2000
7947,0.17066617162460598,HUN2001
7948,0.141762874662401,HUN2002
7949,0.14406975081082699,HUN2003
7950,0.152556260352519,HUN2004
7951,0.18015018223018103,HUN2005
7952,0.198880713875594,HUN2006
7953,0.168576932499138,HUN2007
7954,0.20298916660291103,HUN2008
7955,0.126312682249252,HUN2009
7956,0.16851015670278102,HUN2010
7957,0.214275635778788,HUN2011
7958,0.22458167780714702,HUN2012
7959,0.17811554087086104,HUN2013
7960,0.15072463598874697,HUN2014
7961,0.0770293725005638,HUN2015
7962,0.0684989328593593,HUN2016
7963,0.0968989783771539,HUN2017
7964,,HUN2018
7965,,ISL1960
7966,,ISL1961
7967,,ISL1962
7968,,ISL1963
7969,,ISL1964
7970,,ISL1965
7971,,ISL1966
7972,,ISL1967
7973,,ISL1968
7974,,ISL1969
7975,,ISL1970
7976,0.0,ISL1971
7977,0.0,ISL1972
7978,0.0,ISL1973
7979,0.0,ISL1974
7980,0.0,ISL1975
7981,0.0,ISL1976
7982,0.0,ISL1977
7983,0.0,ISL1978
7984,0.0,ISL1979
7985,0.0,ISL1980
7986,0.0,ISL1981
7987,0.0,ISL1982
7988,0.0,ISL1983
7989,0.0,ISL1984
7990,0.0,ISL1985
7991,0.0,ISL1986
7992,0.0,ISL1987
7993,0.0,ISL1988
7994,0.0,ISL1989
7995,0.0,ISL1990
7996,0.0,ISL1991
7997,0.0,ISL1992
7998,0.0,ISL1993
7999,0.0,ISL1994
8000,0.0,ISL1995
8001,0.0,ISL1996
8002,0.0,ISL1997
8003,0.0,ISL1998
8004,0.0,ISL1999
8005,0.0,ISL2000
8006,0.0,ISL2001
8007,0.0,ISL2002
8008,0.0,ISL2003
8009,0.0,ISL2004
8010,0.0,ISL2005
8011,0.0,ISL2006
8012,0.0,ISL2007
8013,0.0,ISL2008
8014,0.0,ISL2009
8015,0.0,ISL2010
8016,0.0,ISL2011
8017,0.0,ISL2012
8018,0.0,ISL2013
8019,0.0,ISL2014
8020,0.0,ISL2015
8021,0.0,ISL2016
8022,0.0,ISL2017
8023,,ISL2018
8024,,IND1960
8025,,IND1961
8026,,IND1962
8027,,IND1963
8028,,IND1964
8029,,IND1965
8030,,IND1966
8031,,IND1967
8032,,IND1968
8033,,IND1969
8034,0.046068785994466,IND1970
8035,0.0566911456319538,IND1971
8036,0.0465208417974024,IND1972
8037,0.0562223802272621,IND1973
8038,0.18139828577897102,IND1974
8039,0.40399673994728297,IND1975
8040,0.5394378776493061,IND1976
8041,0.6449630837933311,IND1977
8042,0.642222696717105,IND1978
8043,1.5308693076353002,IND1979
8044,1.02628638084861,IND1980
8045,1.6046852977534198,IND1981
8046,1.3660733199608701,IND1982
8047,1.70459143356298,IND1983
8048,1.77698631735733,IND1984
8049,2.06824800981004,IND1985
8050,0.972434471536158,IND1986
8051,1.11739093241806,IND1987
8052,0.8155833041305109,IND1988
8053,1.4325113547281,IND1989
8054,1.78427350014321,IND1990
8055,1.23984982266977,IND1991
8056,0.963789280102536,IND1992
8057,1.01058864534489,IND1993
8058,0.843456269258427,IND1994
8059,0.9343086183887109,IND1995
8060,1.00438023956962,IND1996
8061,0.909160786662817,IND1997
8062,0.49174652833840293,IND1998
8063,0.7201225340514879,IND1999
8064,1.20871969336362,IND2000
8065,0.881900533596719,IND2001
8066,0.8900210449252329,IND2002
8067,0.918141227674669,IND2003
8068,1.07027090382246,IND2004
8069,1.33175875485296,IND2005
8070,1.3818311125393101,IND2006
8071,1.17387740472105,IND2007
8072,1.5954454876553101,IND2008
8073,0.676701629472371,IND2009
8074,0.801684475166791,IND2010
8075,1.33055255645633,IND2011
8076,1.29645915498038,IND2012
8077,1.1544497763913601,IND2013
8078,0.9255462274219429,IND2014
8079,0.354210252282501,IND2015
8080,0.235021200005595,IND2016
8081,0.322350870613227,IND2017
8082,,IND2018
8083,,IDN1960
8084,,IDN1961
8085,,IDN1962
8086,,IDN1963
8087,,IDN1964
8088,,IDN1965
8089,,IDN1966
8090,,IDN1967
8091,,IDN1968
8092,,IDN1969
8093,0.300765919899312,IDN1970
8094,0.9987602582257041,IDN1971
8095,2.3438135079157,IDN1972
8096,4.23130527620323,IDN1973
8097,15.9421099573626,IDN1974
8098,13.8868024244818,IDN1975
8099,14.1789170901158,IDN1976
8100,14.4709767293294,IDN1977
8101,12.3430895289008,IDN1978
8102,29.000817982076203,IDN1979
8103,23.458977054172202,IDN1980
8104,17.0869378452699,IDN1981
8105,9.00147856936429,IDN1982
8106,11.6487987533638,IDN1983
8107,11.6828398873472,IDN1984
8108,10.6683408641887,IDN1985
8109,5.532651155611121,IDN1986
8110,8.39720054622285,IDN1987
8111,5.7545336444096105,IDN1988
8112,7.7597568621970705,IDN1989
8113,9.34104654054708,IDN1990
8114,5.21959930283623,IDN1991
8115,5.1210354404670095,IDN1992
8116,4.03395112506971,IDN1993
8117,3.21076906350466,IDN1994
8118,3.02251548478938,IDN1995
8119,3.4013689334155397,IDN1996
8120,3.1086763068179204,IDN1997
8121,3.5154038557911496,IDN1998
8122,3.8718014665636002,IDN1999
8123,6.51522164563657,IDN2000
8124,4.4996978651240305,IDN2001
8125,3.5575201374967795,IDN2002
8126,3.17799803488354,IDN2003
8127,4.03025730159837,IDN2004
8128,5.21551951771862,IDN2005
8129,4.61319726170217,IDN2006
8130,3.89692753426686,IDN2007
8131,4.72844152782572,IDN2008
8132,2.25151717546471,IDN2009
8133,2.37357927096529,IDN2010
8134,2.94409406012967,IDN2011
8135,2.6303270411630897,IDN2012
8136,2.33296666532022,IDN2013
8137,2.00985735128641,IDN2014
8138,0.806209041185451,IDN2015
8139,0.6496373756141071,IDN2016
8140,0.8339449640210269,IDN2017
8141,,IDN2018
8142,,IRN1960
8143,,IRN1961
8144,,IRN1962
8145,,IRN1963
8146,,IRN1964
8147,,IRN1965
8148,,IRN1966
8149,,IRN1967
8150,,IRN1968
8151,,IRN1969
8152,13.5551069300914,IRN1970
8153,17.087380956570403,IRN1971
8154,18.481908284026197,IRN1972
8155,19.872105656680898,IRN1973
8156,49.318701179632704,IRN1974
8157,38.198306312997495,IRN1975
8158,35.3237344683737,IRN1976
8159,30.334493705914603,IRN1977
8160,29.790461558723997,IRN1978
8161,33.740547468706396,IRN1979
8162,21.2185191352992,IRN1980
8163,14.6705268489272,IRN1981
8164,15.6769956238412,IRN1982
8165,13.6249872271732,IRN1983
8166,11.398444100046598,IRN1984
8167,10.152404512530099,IRN1985
8168,3.8699274290645405,IRN1986
8169,9.680587972251141,IRN1987
8170,8.69119855590605,IRN1988
8171,15.476207597456698,IRN1989
8172,21.512614213654498,IRN1990
8173,,IRN1991
8174,,IRN1992
8175,28.9913170573388,IRN1993
8176,24.379936053601497,IRN1994
8177,19.460897494304103,IRN1995
8178,19.8001123948732,IRN1996
8179,18.661535045705303,IRN1997
8180,11.9851973846896,IRN1998
8181,17.2200402996342,IRN1999
8182,31.447578330743198,IRN2000
8183,22.140875616003104,IRN2001
8184,20.926521990716502,IRN2002
8185,22.1372682398457,IRN2003
8186,25.814509658322102,IRN2004
8187,32.6407130508633,IRN2005
8188,31.716362076092,IRN2006
8189,26.386971246177502,IRN2007
8190,31.1468712248525,IRN2008
8191,17.435104086285698,IRN2009
8192,20.461330392273,IRN2010
8193,24.7001732247295,IRN2011
8194,20.1982060161017,IRN2012
8195,22.897848569274398,IRN2013
8196,22.3594319576888,IRN2014
8197,12.8090884434954,IRN2015
8198,11.4412493083949,IRN2016
8199,15.343798927794499,IRN2017
8200,,IRN2018
