,eci3,map
183,-0.9671509848591728,TZA1988
184,-0.08549639077421102,UGA1988
185,-0.287479702568122,URY1988
186,0.15051922535567927,USA1988
187,-0.3210013178811437,VCT1988
188,0.4696998468755523,VEN1988
189,1.628914731589605,VGB1988
190,-0.3252682162274479,VNM1988
191,-1.2192834223080762,VUT1988
192,0.3472677282447129,WLF1988
193,-0.8769810510868093,WSM1988
194,-0.1911940869948112,YEM1988
195,0.2253185805357166,YMD1988
196,1.365207921522296,YUG1988
197,-0.7118233877298519,ZAF1988
198,-0.4370363804397584,ZMB1988
199,-0.7737456368630644,ZWE1988
200,-1.6577620117679508,ABW1989
201,-0.6304882484404082,AFG1989
202,-1.1014629130326026,AGO1989
203,1.7322968359425301,AIA1989
204,0.08447398356354217,ALB1989
205,0.8993604439880163,AND1989
206,1.5061418825942468,ANS1989
207,1.3632132790065188,ANT1989
208,1.178421507965434,ARE1989
209,-0.6884519454845217,ARG1989
210,0.4179166940270194,ATF1989
211,-0.02280651394010243,ATG1989
212,-0.4066102259292504,AUS1989
213,1.7065114762581848,AUT1989
214,-1.0042660305926516,BDI1989
215,0.9076460630429548,BEL1989
216,-1.492767485068171,BEN1989
217,-1.001256345459414,BFA1989
218,-0.5117865806263884,BGD1989
219,0.1972632388490872,BGR1989
220,-0.14836604743726275,BHR1989
221,0.5226471879869592,BHS1989
222,-0.5738198195204585,BLZ1989
223,1.2230535553608075,BMU1989
224,-1.0601556768357108,BOL1989
225,0.3962584006682727,BRA1989
226,-0.5400004416675931,BRB1989
227,1.7948516207393652,BRN1989
228,1.5001809249349547,BTN1989
229,-1.4418332362946185,BWA1989
230,-1.0670705645938887,CAF1989
231,0.3120905576671329,CAN1989
232,1.4554891760553217,CCK1989
233,1.6578783993972168,CHE1989
234,-0.5562462352225211,CHL1989
235,0.6532207802850145,CHN1989
236,-0.7409258700546467,CIV1989
237,-0.7496640247073669,CMR1989
238,-0.3108924458506508,COD1989
239,-1.0184641064555129,COG1989
240,0.22714644138076426,COK1989
241,-0.11961010878050254,COL1989
242,-1.0960899824603532,COM1989
243,-1.2981670298969452,CPV1989
244,-0.275363551114878,CRI1989
245,1.8647699055097982,CSK1989
246,0.16889358083260622,CUB1989
247,1.154654712174491,CXR1989
248,0.7631267345155927,CYM1989
249,0.03281869737617093,CYP1989
250,1.9175748320374384,DEU1989
251,1.4047689009991104,DJI1989
252,-0.17743995544839775,DMA1989
253,0.5043719750993431,DNK1989
254,0.096602130586078,DOM1989
255,0.5830713557362911,DZA1989
256,-1.0217572476089611,ECU1989
257,-0.7387915953855924,EGY1989
258,4.602842382226085,ESH1989
259,0.3999849956429349,ESP1989
260,-0.803488725579423,ETH1989
261,1.1211781563023961,FIN1989
262,-0.9937853157765308,FJI1989
263,1.804203945624873,FLK1989
264,0.8114824110046114,FRA1989
265,-0.4657218397143797,FRO1989
266,-0.8649317385566007,GAB1989
267,1.0563648028654626,GBR1989
268,-0.813428869974509,GHA1989
269,1.7843942358887597,GIB1989
270,-1.1125383252445311,GIN1989
271,0.640548739239324,GLP1989
272,-1.5048930141455652,GMB1989
273,-1.1661058694340054,GNB1989
274,-1.163907894600914,GNQ1989
275,-0.5868757699983889,GRC1989
276,-0.41051059634466097,GRD1989
277,-0.9582882813557216,GRL1989
278,-0.1775621287966708,GTM1989
279,0.6344367285839808,GUF1989
280,0.15715282283433382,GUY1989
281,1.280872968903379,HKG1989
282,-0.4617704895439848,HND1989
283,0.5303524130839952,HTI1989
284,0.5012084544720199,HUN1989
285,-0.28021412681167795,IDN1989
286,-0.22390809209932416,IND1989
287,0.8579415306943065,IOT1989
288,0.7363852804623421,IRL1989
289,-0.609131765361543,IRN1989
290,0.17970900361995856,IRQ1989
291,-1.0577695460744831,ISL1989
292,0.7029810829091528,ISR1989
293,1.2312728958970918,ITA1989
294,-0.2831077161597892,JAM1989
295,-0.4291773566324728,JOR1989
296,3.1729240819778872,JPN1989
297,-0.9685015142304176,KEN1989
298,-0.1842615485664731,KHM1989
299,-0.957657544675254,KIR1989
300,0.2291464210642874,KNA1989
301,1.062525845686484,KOR1989
302,-0.547325032072825,KWT1989
303,-0.8631946111535468,LAO1989
304,0.5799331128498887,LBN1989
305,0.4274007235414857,LBR1989
306,-0.19090496052440972,LBY1989
307,-0.09944163431859468,LCA1989
308,-0.6451164182113571,LKA1989
309,-1.6196292702311712,LSO1989
310,0.9155261453248084,MAC1989
311,-0.23740006883567305,MAR1989
312,-0.8259788863409135,MDG1989
313,-0.8854951331083882,MDV1989
314,0.6834806834439455,MEX1989
315,-1.113185250469215,MLI1989
316,0.5751871720142475,MLT1989
317,-0.9259309089218206,MMR1989
318,-0.7798559320683399,MNG1989
319,-0.5710148816275104,MOZ1989
320,-0.9610660561742008,MRT1989
321,1.746934895466632,MSR1989
322,0.5783973098537107,MTQ1989
323,-0.22878114438692915,MUS1989
324,-0.93131349589989,MWI1989
325,0.14552749497349782,MYS1989
326,0.7489821071050042,NCL1989
327,-0.7187214504526254,NER1989
328,0.9712229231260886,NFK1989
329,-1.1346611691669382,NGA1989
330,-0.4824751444597507,NIC1989
331,0.1210820637202157,NIU1989
332,0.4021071470362247,NLD1989
333,0.3462254828651443,NOR1989
334,-0.6311935245440177,NPL1989
335,0.8664108133335899,NRU1989
336,-0.02147064441056128,NZL1989
337,1.3862828970553984,OMN1989
338,-0.8199693520509358,PAK1989
339,-0.03520717372366616,PAN1989
340,-0.5380578420528588,PCI1989
341,0.3703198547201536,PCN1989
342,-0.011667096684287124,PER1989
343,-0.05815848319543152,PHL1989
344,-1.365956398354172,PNG1989
345,0.7894240920261394,POL1989
346,0.026343302448773014,PRK1989
347,-0.08773270037878918,PRT1989
348,-0.6635921674150859,PRY1989
349,0.5172381406996478,PYF1989
350,0.9184604516237808,QAT1989
351,1.1147050694592884,REU1989
352,1.2773086756988392,ROU1989
353,-0.3653350408379998,RWA1989
354,0.15778629886415246,SAU1989
355,-1.280239968612742,SDN1989
356,-0.8896712435412625,SEN1989
357,0.9057644170068618,SGP1989
358,-0.10036923910939048,SHN1989
359,-1.014408310936478,SLB1989
360,-1.2852689355440827,SLE1989
361,-0.2449327206188731,SLV1989
362,-0.7280183733553652,SOM1989
363,-1.3531959286847366,SPM1989
364,-1.5530792004192744,STP1989
365,0.927074897468068,SUN1989
366,-0.13417542811113636,SUR1989
367,1.673040373563163,SWE1989
368,-1.6196292702311712,SWZ1989
369,-1.3404438750148928,SYC1989
370,-0.5572935689064921,SYR1989
371,-0.09595580337371816,TCA1989
372,-1.3726960094932543,TCD1989
373,-1.3279587056526312,TGO1989
374,0.3663149195022831,THA1989
375,1.5960329441794372,TKL1989
376,2.1972969772137243,TLS1989
377,-0.8182027757955683,TON1989
378,-0.3875875313309754,TTO1989
379,-0.5265075727844715,TUN1989
380,-0.598540599062828,TUR1989
381,-0.2949232084906542,TUV1989
382,1.6111865736860445,TWN1989
383,-0.8380312669503572,TZA1989
384,-0.6960731572966826,UGA1989
385,-0.2868978142027867,URY1989
386,0.4741429380343338,USA1989
387,-0.12188508955083717,VCT1989
388,0.154811741368659,VEN1989
389,2.0049264953894363,VGB1989
390,-0.4306131774205245,VNM1989
391,-0.7699268569476693,VUT1989
392,0.6927167533515469,WLF1989
393,-1.1413148549679255,WSM1989
394,-0.4965794829750876,YEM1989
395,-0.29295820733171085,YMD1989
396,1.1337687387576432,YUG1989
397,-0.7645429109967352,ZAF1989
398,-0.4500508959309335,ZMB1989
399,-1.0263309352679924,ZWE1989
400,-1.1520870996581576,ABW1990
401,-0.6621236282449176,AFG1990
402,-0.637072885496701,AGO1990
403,1.1464893294618717,AIA1990
404,-0.01717083899819412,ALB1990
405,1.1471339103361369,AND1990
406,1.4082693717217651,ANS1990
407,0.8088341561181341,ANT1990
408,0.8636882933622577,ARE1990
409,-0.6047969517928935,ARG1990
410,3.6046455638078263,ATF1990
411,-0.6942855059557753,ATG1990
412,-0.3064470908907484,AUS1990
413,2.0817442949647664,AUT1990
414,-1.1394330291495276,BDI1990
415,1.0893804975811945,BEL1990
416,-1.448196347306176,BEN1990
417,-0.9928886146869031,BFA1990
418,-0.7212420797298948,BGD1990
419,0.2901451908459041,BGR1990
420,0.7339127506510051,BHR1990
421,0.6812633022461896,BHS1990
422,-0.8860435149043377,BLZ1990
423,1.9536889990942308,BMU1990
424,-1.0569207062573522,BOL1990
425,0.2008118300479852,BRA1990
426,-0.5376271634251356,BRB1990
427,2.004286591217512,BRN1990
428,0.8368975944591208,BTN1990
429,-1.4681149249890566,BWA1990
430,-1.0187395612958432,CAF1990
431,0.455113306476014,CAN1990
432,1.2465344670709084,CCK1990
433,1.7084916253836349,CHE1990
434,-0.5679447361338942,CHL1990
435,0.4887350569212928,CHN1990
436,-0.4398749809151791,CIV1990
437,-0.7631376840673715,CMR1990
438,-0.5784100041646543,COD1990
439,-1.0593365175185046,COG1990
440,0.8579957101438952,COK1990
441,-0.3750213359310482,COL1990
442,-0.8675522837654225,COM1990
443,-0.1755246606074592,CPV1990
444,-0.5275886572422467,CRI1990
445,1.3809688824354451,CSK1990
446,0.036071026392915616,CUB1990
447,0.6122661728778901,CXR1990
448,0.4734272418379562,CYM1990
449,-0.19506798153912303,CYP1990
450,2.161799622716249,DEU1990
451,0.8926605617782475,DJI1990
452,-0.617607776197473,DMA1990
453,0.4179960264313506,DNK1990
454,-0.1197797413506151,DOM1990
455,-0.2149131847161193,DZA1990
456,-0.9898034389182,ECU1990
457,-0.8488631537178863,EGY1990
458,0.6947490797479459,ESH1990
459,0.5804634049590978,ESP1990
460,-0.3063912276894049,ETH1990
461,1.3559493206393836,FIN1990
462,-0.9125203775481734,FJI1990
463,0.71733652212783,FLK1990
464,0.9232654011799364,FRA1990
465,-0.9739224821414566,FRO1990
466,-0.8702084522427411,GAB1990
467,1.2396819368572385,GBR1990
468,-0.8608637362523456,GHA1990
469,2.436704991236525,GIB1990
470,-1.1391568439497894,GIN1990
471,0.3082107248735023,GLP1990
472,-1.3284678216424124,GMB1990
473,-0.9804395847614642,GNB1990
474,-1.347531637625935,GNQ1990
475,-0.7144502517999413,GRC1990
476,-0.7860707267129377,GRD1990
477,-0.8934880009368076,GRL1990
478,-0.03938525789003377,GTM1990
479,-0.2695113518884332,GUF1990
480,-0.18497826901588413,GUY1990
481,1.5848602028671983,HKG1990
482,-0.2488525390960205,HND1990
483,0.5145705684342038,HTI1990
484,-0.30386690631782753,HUN1990
485,-0.3321664607262273,IDN1990
486,-0.22456327980205115,IND1990
487,1.1703789846149362,IOT1990
488,0.9115265060444904,IRL1990
489,-0.4138628034003948,IRN1990
490,0.10246226373408096,IRQ1990
491,-1.1050189225789175,ISL1990
492,0.29919014177523784,ISR1990
493,1.0446316445272004,ITA1990
494,-0.2708757843477558,JAM1990
495,-0.2924147286218877,JOR1990
496,3.477941227588467,JPN1990
497,-0.8936741994458927,KEN1990
498,-0.5715273230433909,KHM1990
499,-0.8489465736178309,KIR1990
500,0.17011827343260336,KNA1990
501,0.9668228539290118,KOR1990
502,-0.9341352589650156,KWT1990
503,-0.7630635985780923,LAO1990
504,0.30013566356928323,LBN1990
505,1.6545402213952884,LBR1990
506,-0.3028062836056429,LBY1990
507,-0.5569144489939177,LCA1990
508,-0.763115137197496,LKA1990
509,-1.5755815596839615,LSO1990
510,0.8166026604985502,MAC1990
511,-0.4915078766830891,MAR1990
512,-0.2774810471843071,MDG1990
513,-0.9948041498127584,MDV1990
514,1.1774396900414323,MEX1990
515,-1.3376999121484765,MLI1990
516,0.6266717683228917,MLT1990
517,-0.9335873409964524,MMR1990
518,-0.9030094602918572,MNG1990
519,0.4222198928743629,MOZ1990
520,-0.4559819153322188,MRT1990
521,1.9314025296536617,MSR1990
522,0.5975900625688739,MTQ1990
523,-0.1333970147257383,MUS1990
524,-0.9229930410232192,MWI1990
525,0.3364694263800541,MYS1990
526,-1.4721192607544995,NAM1990
527,-0.22998338165558094,NCL1990
528,-0.7049085352925496,NER1990
529,2.632852949716522,NFK1990
530,-0.9961760833384468,NGA1990
531,-0.8422663464840685,NIC1990
532,1.5136938307085386,NIU1990
533,0.3783359822020853,NLD1990
534,0.2552179114925342,NOR1990
535,-0.8831089128948312,NPL1990
536,1.0774428651131556,NRU1990
537,-0.033508636582159836,NZL1990
538,1.0457219975667411,OMN1990
539,-0.9155972453008288,PAK1990
540,-0.3822436314558811,PAN1990
541,-0.6952751908025832,PCI1990
542,1.288157662574575,PCN1990
543,-0.3203896281753711,PER1990
544,-0.1860000925412849,PHL1990
545,-0.6848243338237889,PNG1990
546,0.03009626608360866,POL1990
547,0.07036914812202205,PRK1990
548,0.004604671329902943,PRT1990
549,-0.5286135970341914,PRY1990
550,0.31760109687383364,PYF1990
551,0.8786643391579648,QAT1990
552,1.4060781544880772,REU1990
553,1.0375874304878012,ROU1990
554,-0.8100107572762445,RWA1990
555,-0.3152961104512361,SAU1990
556,-1.1073059627589286,SDN1990
557,-1.02810629508671,SEN1990
558,0.9128378851361769,SGP1990
559,1.5236733284148083,SHN1990
560,-1.0343066236208258,SLB1990
561,-1.1521939924769693,SLE1990
562,-0.06423709198829355,SLV1990
563,-0.7868075254660162,SOM1990
564,-1.0965703565853764,SPM1990
565,-1.3548459599310247,STP1990
566,-0.3434026932089636,SUN1990
567,-0.4268066585782073,SUR1990
568,1.7171171823224498,SWE1990
569,-1.5755815596839615,SWZ1990
570,-0.3018029895768295,SYC1990
571,-0.4453490583734684,SYR1990
572,0.3172213697114045,TCA1990
573,-0.8977268056807047,TCD1990
574,-1.1454123041807265,TGO1990
575,0.5537631714119307,THA1990
576,1.3917135918236587,TKL1990
577,1.3684815518103437,TLS1990
578,-0.8692375779166512,TON1990
579,-0.4199346973190749,TTO1990
580,-0.4380001577457082,TUN1990
581,-0.6261266665988166,TUR1990
582,0.1690163322779341,TUV1990
583,1.6060762174120553,TWN1990
584,-0.7222611002983764,TZA1990
585,-0.9103246482937608,UGA1990
586,-0.2964403316372634,URY1990
587,0.3437953020345664,USA1990
588,-0.5964344571870757,VCT1990
589,0.17223000638397307,VEN1990
590,2.203885126496711,VGB1990
591,-0.5642870098123011,VNM1990
592,-1.160886346038116,VUT1990
593,1.2039349425729748,WLF1990
594,-1.1485943901959916,WSM1990
595,-0.5384029573849495,YEM1990
596,0.4930314458294058,YMD1990
597,1.0538189702658496,YUG1990
598,-0.5632917488624782,ZAF1990
599,-0.6857858082431628,ZMB1990
600,-0.4685728835973025,ZWE1990
601,-1.36642711685974,ABW1991
602,-0.4165308683869219,AFG1991
603,-0.7420922746120912,AGO1991
604,2.3152629597701804,AIA1991
605,0.06515689552609813,ALB1991
606,1.0457042894699082,AND1991
607,1.8442367682007288,ANS1991
608,0.8253397072768088,ANT1991
609,0.9230068731749084,ARE1991
610,-0.6786225317234778,ARG1991
611,2.4775233746861485,ATF1991
612,-1.2664403386142629,ATG1991
613,-0.30335300002692384,AUS1991
614,2.0137374387704083,AUT1991
615,-1.4183558649450887,BDI1991
616,1.0097824432375189,BEL1991
617,-1.697868988011331,BEN1991
618,-0.9038454978272236,BFA1991
619,-0.5998831025130775,BGD1991
620,0.4681033118631983,BGR1991
621,0.11113320091427184,BHR1991
622,0.5365400670047924,BHS1991
623,-0.7762117990202473,BLZ1991
624,1.1629034298781014,BMU1991
625,-1.0142085185139529,BOL1991
626,0.3080041014657345,BRA1991
627,-0.5724196240858611,BRB1991
628,2.2637501275149425,BRN1991
629,1.1619662185473154,BTN1991
630,-1.832766319332031,BWA1991
631,-1.254230915121211,CAF1991
632,0.4940744565896164,CAN1991
633,1.2340079073452286,CCK1991
634,1.5952491673512612,CHE1991
635,-0.2932673141110536,CHL1991
636,0.6798671388826103,CHN1991
637,-0.6783187835434155,CIV1991
638,-1.1706547403673415,CMR1991
639,-0.3951499232709413,COD1991
640,0.08148832094300107,COG1991
641,0.2685967054376051,COK1991
642,-0.3351045363986117,COL1991
643,-1.2396510402800591,COM1991
644,-1.3586329204547167,CPV1991
645,-0.30280859930130355,CRI1991
646,1.239951218336429,CSK1991
647,-0.2064561956403457,CUB1991
648,0.4923625757684649,CXR1991
649,0.7128377153127908,CYM1991
650,-0.23323739515849806,CYP1991
651,2.274744232968718,DEU1991
652,-0.6147627677798858,DJI1991
653,0.14654086797145047,DMA1991
654,0.3343630330803527,DNK1991
655,-0.036688329327795255,DOM1991
656,0.02272577405440372,DZA1991
657,-0.9648605879966176,ECU1991
658,-0.9833806572477568,EGY1991
659,0.18695180674864792,ESH1991
660,0.120594314617374,ESP1991
661,-0.7164382354074542,ETH1991
662,1.1987853068704162,FIN1991
663,-0.9078010608604306,FJI1991
664,0.7685987832696216,FLK1991
665,0.8365446760099758,FRA1991
666,-0.8435178841854092,FRO1991
667,-0.9296819157773116,GAB1991
668,1.0606298291256322,GBR1991
669,-0.7738315207031371,GHA1991
670,1.38940219495848,GIB1991
671,-0.8533261181653253,GIN1991
672,0.4468109411643932,GLP1991
673,-1.4091775868889638,GMB1991
674,-1.045356189744233,GNB1991
675,-0.8890177494730833,GNQ1991
676,-0.6523700039912022,GRC1991
677,-0.3175725459056409,GRD1991
678,0.35256009281513706,GRL1991
679,-0.31637765342199725,GTM1991
680,0.8249540382660293,GUF1991
681,-0.1662848637952928,GUY1991
682,1.4927119793547328,HKG1991
683,-0.7781591436174702,HND1991
684,0.6394253342755052,HTI1991
685,0.06347628949787333,HUN1991
686,-0.2566411519090899,IDN1991
687,-0.2626341352266474,IND1991
688,0.5592745263311256,IOT1991
689,0.9462039814063556,IRL1991
690,-0.6479795384123691,IRN1991
691,0.6714176485618123,IRQ1991
692,-1.036069070377129,ISL1991
693,0.4206939689535472,ISR1991
694,1.0962727785379696,ITA1991
695,-0.0598666067096801,JAM1991
696,-0.4168301510649543,JOR1991
697,3.5212834406773954,JPN1991
698,-0.8133097511222976,KEN1991
699,-0.9634046571235916,KHM1991
700,-0.5712359025762114,KIR1991
701,0.05059791836977853,KNA1991
702,0.8054654089222542,KOR1991
703,-0.8575509741377833,KWT1991
704,-1.0719176479583121,LAO1991
705,0.5055026326734247,LBN1991
706,0.8934864962015966,LBR1991
707,-0.2208404689229073,LBY1991
708,-0.6917329151273627,LCA1991
709,-0.6795893788061641,LKA1991
710,-1.8882259419106509,LSO1991
711,0.6187260778954902,MAC1991
712,-0.3985598406192104,MAR1991
713,-0.7075522037997003,MDG1991
714,-0.9662592744061468,MDV1991
715,1.2735395613488627,MEX1991
716,-1.2847631510549054,MLI1991
717,0.4249335224442864,MLT1991
718,-1.0125474298615864,MMR1991
719,-0.8917757375643895,MNG1991
720,-0.2126731846285495,MOZ1991
721,-1.003182340847306,MRT1991
722,2.280346513070057,MSR1991
723,0.4091887420417876,MTQ1991
724,-0.6348196353585637,MUS1991
725,-0.5766119051617271,MWI1991
726,1.439265351967273,MYS1991
727,-1.8231506445006225,NAM1991
728,0.25208678108655264,NCL1991
729,-1.1173826570690053,NER1991
730,1.5707525198986771,NFK1991
731,-0.7296844016747593,NGA1991
732,-0.6838927196077714,NIC1991
733,1.7553395024540703,NIU1991
734,0.5789738842330479,NLD1991
735,0.21171867196455485,NOR1991
736,-0.6563042090753626,NPL1991
737,1.1023848732988466,NRU1991
738,0.010847021097321238,NZL1991
739,1.0465712539132246,OMN1991
740,-0.9390585410533816,PAK1991
741,-0.2000470124744029,PAN1991
742,-0.4200559943300849,PCI1991
743,1.8031203981252144,PCN1991
744,-0.6334642759702346,PER1991
745,0.21901625476961264,PHL1991
746,-0.9487430436109724,PNG1991
747,0.08597539294156815,POL1991
748,0.15376177176614314,PRK1991
749,0.20826135870993226,PRT1991
750,-0.8962062694481493,PRY1991
751,-0.03747558132010822,PYF1991
752,0.8596291414427676,QAT1991
753,1.106559823463594,REU1991
754,0.7493810855063473,ROU1991
755,0.2324602806478098,RWA1991
756,0.2759591336079605,SAU1991
757,-1.053874696205363,SDN1991
758,-1.1349365771727709,SEN1991
759,1.1284345297420997,SGP1991
760,1.8715880130553004,SHN1991
761,-1.1254950591810258,SLB1991
762,-1.0267071875616802,SLE1991
763,-0.3292448460454336,SLV1991
764,-0.8978822254940975,SOM1991
765,0.5685118488857863,SPM1991
766,1.6222516044831672,STP1991
767,0.3934982722688912,SUN1991
768,-0.25533635797290594,SUR1991
769,1.6667255860862014,SWE1991
770,-1.8882259419106509,SWZ1991
771,-1.4124427810078009,SYC1991
772,-0.9989943607169884,SYR1991
773,0.5188463326738076,TCA1991
774,-1.3904339849241631,TCD1991
775,-1.174608627266541,TGO1991
776,0.7134455991958468,THA1991
777,0.3801105520636826,TKL1991
778,2.0230611637305085,TLS1991
779,-0.6877744867627473,TON1991
780,-0.37970151704023336,TTO1991
781,-0.7057499729878004,TUN1991
782,-0.4645993099983404,TUR1991
783,0.8556515997637502,TUV1991
784,1.7542437868304557,TWN1991
785,-0.7243313126280995,TZA1991
786,-0.7628014701487937,UGA1991
787,-0.4498097457303984,URY1991
788,0.5625251191782257,USA1991
789,-0.7504159444036499,VCT1991
790,0.3485179470298997,VEN1991
791,1.3185967385096171,VGB1991
792,-0.1951040154440367,VNM1991
793,-1.0241559254389747,VUT1991
794,-0.5516026694528461,WLF1991
795,-1.0596089666548572,WSM1991
796,0.2837409517376272,YEM1991
797,1.138573482707508,YUG1991
798,-0.2590318446529837,ZAF1991
799,-0.3890026018964801,ZMB1991
800,-0.21867295865897304,ZWE1991
801,0.08305600264646719,ABW1992
