,eci1,map
138,-0.7296391525902366,PAK1988
139,0.1351074688966547,PAN1988
140,0.263630455688137,PCI1988
141,0.691571395064124,PCN1988
142,-0.6301237900743765,PER1988
143,-0.25106499011226546,PHL1988
144,-1.406556423185898,PNG1988
145,0.9270643675830149,POL1988
146,-0.15823788387497306,PRK1988
147,0.5114821900994885,PRT1988
148,-0.5247344257873376,PRY1988
149,0.07172009143266532,PYF1988
150,0.7455010137834656,QAT1988
151,-0.025374319897807442,REU1988
152,0.3880019327436397,ROU1988
153,-1.3960758061674667,RWA1988
154,0.38084480752193817,SAU1988
155,-1.0984446769444025,SDN1988
156,-1.018542689046152,SEN1988
157,0.6982036129844934,SGP1988
158,1.1576734330452352,SHN1988
159,-1.0628293287140749,SLB1988
160,-0.9618715895199862,SLE1988
161,-0.014304011051342219,SLV1988
162,-0.5217414709200987,SOM1988
163,-0.3244515648965398,SPM1988
164,-0.5885065354378723,STP1988
165,0.4007564634006579,SUN1988
166,-0.9131544883776948,SUR1988
167,2.429775302504392,SWE1988
168,-1.4995914824380627,SWZ1988
169,-1.4360680214199033,SYC1988
170,-0.8259800316676589,SYR1988
171,-0.11897481671052128,TCA1988
172,-1.301178528180697,TCD1988
173,-0.968706693978304,TGO1988
174,0.41133992122438734,THA1988
175,0.8085381522504532,TKL1988
176,2.100373918083473,TLS1988
177,-0.820157760034854,TON1988
178,-0.2388151798474702,TTO1988
179,-0.13374882270514402,TUN1988
180,-0.4330201547519989,TUR1988
181,1.7007617108189697,TUV1988
182,2.0999997099201217,TWN1988
183,-0.7842236537069133,TZA1988
184,-1.1365873755733191,UGA1988
185,-0.19443099672676786,URY1988
186,0.3339338198031502,USA1988
187,-0.4360478632134351,VCT1988
188,-0.546373486829972,VEN1988
189,1.7533000239540772,VGB1988
190,-0.7253055336335368,VNM1988
191,-1.1846737689816298,VUT1988
192,0.1945182573042072,WLF1988
193,-0.8639550119320091,WSM1988
194,-0.7497715680540646,YEM1988
195,-0.1939105902092188,YMD1988
196,1.5502174013901002,YUG1988
197,-0.3387091294403057,ZAF1988
198,-0.23139831811979344,ZMB1988
199,-0.5926217036524154,ZWE1988
200,-1.6183579085144248,ABW1989
201,-0.7952566138249763,AFG1989
202,-0.9958005921973342,AGO1989
203,1.5398641037440497,AIA1989
204,0.2257397899032311,ALB1989
205,1.0069790948743298,AND1989
206,1.4561121561021282,ANS1989
207,0.6913273315455405,ANT1989
208,0.9564777134136124,ARE1989
209,-0.7275413819056913,ARG1989
210,0.12352488990411728,ATF1989
211,-0.3785216788377871,ATG1989
212,-0.4650645002883293,AUS1989
213,2.0321607386403264,AUT1989
214,-1.058290703350414,BDI1989
215,1.161932563154263,BEL1989
216,-1.5190525567701485,BEN1989
217,-0.9774050103877832,BFA1989
218,-0.529554269305805,BGD1989
219,0.407400299487884,BGR1989
220,0.20706224286625502,BHR1989
221,0.66825885152041,BHS1989
222,-0.6253285835644592,BLZ1989
223,1.3522683414824208,BMU1989
224,-0.8438288928008859,BOL1989
225,0.18284954148869872,BRA1989
226,-0.5954848291721627,BRB1989
227,2.0948344472410803,BRN1989
228,0.9335388401403998,BTN1989
229,-1.331499203532737,BWA1989
230,-0.7497668299090298,CAF1989
231,0.3570179515752275,CAN1989
232,1.5546171344127149,CCK1989
233,1.8638255068520828,CHE1989
234,-0.4079015986389488,CHL1989
235,0.6007266361047011,CHN1989
236,-0.8123731306968327,CIV1989
237,-0.8967182250579488,CMR1989
238,-0.4472052614560156,COD1989
239,-0.8911810511054702,COG1989
240,0.2219421104710845,COK1989
241,-0.3654061369398024,COL1989
242,-1.2229172504352706,COM1989
243,-1.0661487941149972,CPV1989
244,-0.3187227415440624,CRI1989
245,1.8494604757111093,CSK1989
246,-0.553947069579447,CUB1989
247,0.6713737624589238,CXR1989
248,0.7226130838048985,CYM1989
249,0.045414050829708605,CYP1989
250,2.3662917059148647,DEU1989
251,1.150974466076002,DJI1989
252,-0.2891837569191225,DMA1989
253,0.7011612299448737,DNK1989
254,0.1502525409236484,DOM1989
255,0.8520700415476676,DZA1989
256,-1.068355301744072,ECU1989
257,-0.6597629902620777,EGY1989
258,1.2615900132529212,ESH1989
259,0.8410299268641399,ESP1989
260,-0.9168949502232936,ETH1989
261,1.415930164576268,FIN1989
262,-0.9305775196121701,FJI1989
263,1.2087242245201448,FLK1989
264,1.0724922679963218,FRA1989
265,-0.5760239759996791,FRO1989
266,-0.752657885862371,GAB1989
267,1.3238045636898772,GBR1989
268,-0.5607624351286432,GHA1989
269,1.8730976547872429,GIB1989
270,-1.0004127619676464,GIN1989
271,0.3932001203874639,GLP1989
272,-1.30027241962929,GMB1989
273,-1.2224872823464614,GNB1989
274,-1.4358528574536742,GNQ1989
275,-0.22611624467590424,GRC1989
276,-0.477436905092043,GRD1989
277,-1.0883309773694438,GRL1989
278,-0.5241350000636021,GTM1989
279,0.3362251599901396,GUF1989
280,-0.15587661738603487,GUY1989
281,1.7200920102017518,HKG1989
282,-0.5228255901322132,HND1989
283,0.3950485958524224,HTI1989
284,0.666170633195166,HUN1989
285,-0.2968612274723014,IDN1989
286,-0.3321505725118926,IND1989
287,0.7856996894265693,IOT1989
288,0.6502853471178469,IRL1989
289,-0.5231174919864944,IRN1989
290,0.20105106070438167,IRQ1989
291,-0.8685417334480229,ISL1989
292,0.7807107556491535,ISR1989
293,1.7613713425563275,ITA1989
294,-0.5121309462390643,JAM1989
295,-0.22172288371272755,JOR1989
296,3.700844385584493,JPN1989
297,-0.9932499315433979,KEN1989
298,-0.8998049161166835,KHM1989
299,-1.0342436911772124,KIR1989
300,0.2667160330043081,KNA1989
301,1.368154642259389,KOR1989
302,-0.14250044945983034,KWT1989
303,-0.6755376985069873,LAO1989
304,0.8259198388266235,LBN1989
305,-0.3258957138282628,LBR1989
306,0.20854749005161785,LBY1989
307,-0.12783772828473894,LCA1989
308,-0.6415315435275812,LKA1989
309,-1.5504083248781602,LSO1989
310,1.2633708487287452,MAC1989
311,0.03172429299527435,MAR1989
312,-0.9649543920137263,MDG1989
313,-1.0892280025800174,MDV1989
314,0.6962523086582223,MEX1989
315,-1.1475548578228605,MLI1989
316,0.895276820725428,MLT1989
317,-0.9182953819393099,MMR1989
318,-0.586121023125691,MNG1989
319,-0.22428630388537504,MOZ1989
320,-1.0883309773694438,MRT1989
321,2.073186158633392,MSR1989
322,0.8215560657740824,MTQ1989
323,-0.05951772523850219,MUS1989
324,-1.0628055421316085,MWI1989
325,0.13889157248378986,MYS1989
326,0.500284157631278,NCL1989
327,-0.5849016162505061,NER1989
328,0.5627150663359429,NFK1989
329,-1.1629081893710391,NGA1989
330,-0.7761251762604917,NIC1989
331,0.4342183805063315,NIU1989
332,0.6741297630887282,NLD1989
333,0.7550219392115122,NOR1989
334,-0.5372231158135179,NPL1989
335,1.0003775242276751,NRU1989
336,0.11822413261110265,NZL1989
337,1.2262286941311595,OMN1989
338,-0.7768005121213113,PAK1989
339,0.05209011961923412,PAN1989
340,-0.5728228465976105,PCI1989
341,0.9224005586417968,PCN1989
342,-0.6502689698926569,PER1989
343,-0.045145517061641806,PHL1989
344,-1.2844774279234157,PNG1989
345,0.8408358080110315,POL1989
346,-0.06010313430135971,PRK1989
347,0.13305752574692278,PRT1989
348,-0.7332359119496541,PRY1989
349,0.2517019737584063,PYF1989
350,1.357813741894372,QAT1989
351,-0.04926984143284732,REU1989
352,1.5239024065307454,ROU1989
353,-1.0144172483391594,RWA1989
354,0.2914231635645276,SAU1989
355,-1.2453251014968387,SDN1989
356,-0.7970478037285922,SEN1989
357,0.7531004301941715,SGP1989
358,-0.22894882854781226,SHN1989
359,-1.4041446019519268,SLB1989
360,-0.8211772494521222,SLE1989
361,-0.27306698602732155,SLV1989
362,-0.7849116089106088,SOM1989
363,-1.3992160281960708,SPM1989
364,-1.6323755131190267,STP1989
365,0.9403927484548104,SUN1989
366,-0.507307412567798,SUR1989
367,1.977320330792607,SWE1989
368,-1.5504083248781602,SWZ1989
369,-1.2876231801988895,SYC1989
370,-0.4414992099186617,SYR1989
371,-0.2031377228535028,TCA1989
372,-1.405807845862181,TCD1989
373,-1.137708066078652,TGO1989
374,0.24651022941200545,THA1989
375,2.1017462906854414,TKL1989
376,2.5656150412525207,TLS1989
377,-0.8997792916510299,TON1989
378,-0.1952847548158008,TTO1989
379,-0.2715737068375317,TUN1989
380,-0.3530089187045909,TUR1989
381,-0.20013705761340306,TUV1989
382,1.9937560682446036,TWN1989
383,-0.6605356483127891,TZA1989
384,-1.198555985815824,UGA1989
385,-0.2032351702308285,URY1989
386,0.4922600532776678,USA1989
387,-0.12156233701749165,VCT1989
388,0.18147178927095706,VEN1989
389,1.8681789055003144,VGB1989
390,-0.6976922525427969,VNM1989
391,-0.9036648838230318,VUT1989
392,0.7599473444116401,WLF1989
393,-1.1264433717945084,WSM1989
394,-0.7174705036828856,YEM1989
395,-0.5298652764521603,YMD1989
396,1.2426470280853614,YUG1989
397,-0.1736090723462396,ZAF1989
398,-0.6717511468460082,ZMB1989
399,-0.4129631315339265,ZWE1989
400,-1.0645086381393238,ABW1990
401,-0.6583769954972798,AFG1990
402,-0.9118409468158988,AGO1990
403,0.8896228280056447,AIA1990
404,-0.04327931252436267,ALB1990
405,1.1948244774395738,AND1990
406,0.9300386808673996,ANS1990
407,0.6687080782213306,ANT1990
408,0.8814675482417245,ARE1990
409,-0.6627454847423283,ARG1990
410,3.4958834473320084,ATF1990
411,-0.6623714244687106,ATG1990
412,-0.5427690526806719,AUS1990
413,1.93632441931539,AUT1990
414,-1.1092067274135375,BDI1990
415,0.9789154450499078,BEL1990
416,-1.2048471609725202,BEN1990
417,-0.9286114029328508,BFA1990
418,-0.6499400663428501,BGD1990
419,0.396127657589906,BGR1990
420,-0.3823428127809668,BHR1990
421,0.6739797355857061,BHS1990
422,-0.7972942074423007,BLZ1990
423,0.6131704277142015,BMU1990
424,-0.93689790680594,BOL1990
425,0.21107697373255008,BRA1990
426,-0.4607719421475725,BRB1990
427,2.310690229805868,BRN1990
428,0.8067198014234089,BTN1990
429,-1.3303415942210144,BWA1990
430,-0.8965498312649239,CAF1990
431,0.3904183076101421,CAN1990
432,1.354808207808298,CCK1990
433,1.8790097753330348,CHE1990
434,-0.6039083374383768,CHL1990
435,0.4885436575282249,CHN1990
436,-0.7891076045218345,CIV1990
437,-0.7481490245178304,CMR1990
438,-0.5096353123766871,COD1990
439,-0.9049960204565106,COG1990
440,0.4025057304886963,COK1990
441,-0.4367893151211042,COL1990
442,-0.9447478480188336,COM1990
443,-0.31129953221247897,CPV1990
444,-0.4625869732995212,CRI1990
445,1.3829525404987006,CSK1990
446,-0.4140174306233676,CUB1990
447,0.3187948745548944,CXR1990
448,0.7827154961802976,CYM1990
449,-0.061333062070235776,CYP1990
450,2.462079671299037,DEU1990
451,0.9531228586060124,DJI1990
452,-0.21775271731082368,DMA1990
453,0.6531740404048253,DNK1990
454,0.019343484451467097,DOM1990
455,0.02343082119739344,DZA1990
456,-0.9425825349943272,ECU1990
457,-0.6394694913864661,EGY1990
458,0.4321449787366846,ESH1990
459,0.9008069226507502,ESP1990
460,-0.29559898523941924,ETH1990
461,1.2927511903263729,FIN1990
462,-0.9171732360505492,FJI1990
463,0.6876945218908602,FLK1990
464,0.9735641192745424,FRA1990
465,-1.0110558803524845,FRO1990
466,-0.9099232754943684,GAB1990
467,1.4026377459515045,GBR1990
468,-0.7977037263662948,GHA1990
469,2.1875851076904858,GIB1990
470,-1.0792314532925031,GIN1990
471,0.4106356626362252,GLP1990
472,-1.0839286497378764,GMB1990
473,-1.051083615334902,GNB1990
474,-1.7077675457885064,GNQ1990
475,-0.3877135111248757,GRC1990
476,-0.7171147450769898,GRD1990
477,-1.1483622528332214,GRL1990
478,-0.31219394448224075,GTM1990
479,-0.477636839428337,GUF1990
480,-0.3871000351261196,GUY1990
481,1.8738488747965985,HKG1990
482,-0.5121124927866724,HND1990
483,0.4692184885596454,HTI1990
484,0.12011961757408655,HUN1990
485,-0.3184235775914528,IDN1990
486,-0.3373208314356688,IND1990
487,1.1203979094850258,IOT1990
488,0.7815944261485647,IRL1990
489,-0.454660218651663,IRN1990
490,-0.01701489283882766,IRQ1990
491,-1.0353930747123548,ISL1990
492,0.4979787064580151,ISR1990
493,1.3717610998464262,ITA1990
494,-0.5838911456362735,JAM1990
495,-0.1642853726231226,JOR1990
496,3.633776108663167,JPN1990
497,-0.8418658531128808,KEN1990
498,-1.0154481058502656,KHM1990
499,-0.4126244876444107,KIR1990
500,0.2712076164608637,KNA1990
501,1.5579771829288052,KOR1990
502,-0.8546646686313374,KWT1990
503,-0.6742583441389361,LAO1990
504,0.3534450170309565,LBN1990
505,-0.3608457238415757,LBR1990
506,-0.06797150223248831,LBY1990
507,-0.15657514742846465,LCA1990
508,-0.4954741351264267,LKA1990
509,-1.3303415942210144,LSO1990
510,1.184068075390633,MAC1990
511,-0.2816551472274977,MAR1990
512,-0.3845175695313482,MDG1990
513,-0.903886588305078,MDV1990
514,1.1740608095353142,MEX1990
515,-1.059767628895033,MLI1990
516,1.000479843820248,MLT1990
517,-0.9678623776087454,MMR1990
518,-0.8354818927081515,MNG1990
519,-0.30942796256161936,MOZ1990
520,-1.1483622528332214,MRT1990
521,2.119296879211899,MSR1990
522,0.414958248065838,MTQ1990
523,-0.07586354873013998,MUS1990
524,-0.8222813519198165,MWI1990
525,0.029620251397769092,MYS1990
526,-1.342885136275273,NAM1990
527,0.09501606816347527,NCL1990
528,-0.7223042422279118,NER1990
529,3.106751611629785,NFK1990
530,-0.9157724260612808,NGA1990
531,-0.8269492512371444,NIC1990
532,1.6044191418898393,NIU1990
533,0.5466645270350214,NLD1990
534,0.3048974767850324,NOR1990
535,-0.7451684851833035,NPL1990
536,-0.11162935465026223,NRU1990
537,0.09362773847290908,NZL1990
538,0.9848164191497016,OMN1990
539,-0.7855496796275201,PAK1990
540,0.020450676937708943,PAN1990
541,-0.4717680014200813,PCI1990
542,2.0740531337078343,PCN1990
543,-0.6955941530570088,PER1990
544,-0.04301507648234658,PHL1990
545,-1.241925711156702,PNG1990
546,0.1495124047145857,POL1990
547,0.2988694038445308,PRK1990
548,0.10040305896229293,PRT1990
549,-0.6197648506076543,PRY1990
550,0.55634393195232,PYF1990
551,1.1208449120876165,QAT1990
552,-0.2504187694663776,REU1990
553,1.1137705011111252,ROU1990
554,-1.0070411476335424,RWA1990
555,-0.2521619687639361,SAU1990
556,-1.0137366557155525,SDN1990
557,-0.8784441857352994,SEN1990
558,0.9006232337904957,SGP1990
559,2.135210650601681,SHN1990
560,-0.9937105351969748,SLB1990
561,-1.1008535892471278,SLE1990
562,-0.21693945987624136,SLV1990
563,-0.6735261280225975,SOM1990
564,-1.1413766598229458,SPM1990
565,-1.2792410402685954,STP1990
566,-0.16347084676641216,SUN1990
567,-0.9544896180191332,SUR1990
568,1.6791018210683175,SWE1990
569,-1.4141027037134648,SWZ1990
570,-0.2033066409009947,SYC1990
571,-0.4197843162265264,SYR1990
572,0.24188978988461396,TCA1990
573,-0.939248313991942,TCD1990
574,-0.9624013864351452,TGO1990
575,0.637467270465499,THA1990
576,1.6003906619118369,TKL1990
577,0.5221637731449419,TLS1990
578,-0.6927972734889768,TON1990
579,-0.24041077977014985,TTO1990
580,-0.22838201988335285,TUN1990
581,-0.3960082660696742,TUR1990
582,0.3416270841863637,TUV1990
583,2.033363273909806,TWN1990
584,-0.6180248452302485,TZA1990
585,-0.9030286619817904,UGA1990
586,-0.09694894046731604,URY1990
587,0.3809503899660605,USA1990
588,-0.7097649470376056,VCT1990
589,-0.00014288687741978318,VEN1990
590,1.8368607029183877,VGB1990
591,-0.5628122322783308,VNM1990
592,-1.0292031667598187,VUT1990
593,1.5395762748596755,WLF1990
594,-0.9308969241067336,WSM1990
595,-0.5059283885742449,YEM1990
596,0.26138107234078645,YMD1990
597,1.089320322933942,YUG1990
598,-0.3082496874424523,ZAF1990
599,-0.4677197466100012,ZMB1990
600,-0.7186109527810759,ZWE1990
601,-1.1144674166837083,ABW1991
602,-0.4569516406936655,AFG1991
603,-0.6058364219820033,AGO1991
604,2.0929834225606734,AIA1991
605,-0.12336759448384227,ALB1991
606,1.0661324282347575,AND1991
607,1.551320256093034,ANS1991
608,0.3484873124000369,ANT1991
609,0.6743259081462049,ARE1991
610,-0.5034205170286037,ARG1991
611,2.259092790032497,ATF1991
612,-1.0355523190794695,ATG1991
613,-0.2790294253805136,AUS1991
614,2.035807106376474,AUT1991
615,-1.2303420402807823,BDI1991
616,0.9474697863475071,BEL1991
617,-1.5447056674044524,BEN1991
618,-0.8849865905991299,BFA1991
619,-0.7223239083540344,BGD1991
620,0.44992205375830907,BGR1991
621,-0.06372017325376085,BHR1991
622,0.6313895420806144,BHS1991
623,-1.040218102071779,BLZ1991
624,1.6358122990006931,BMU1991
625,-0.8225943015546191,BOL1991
626,0.2724468446379881,BRA1991
627,-0.6374394041799203,BRB1991
628,2.691358707838873,BRN1991
629,0.9863089994458484,BTN1991
630,-1.5800271984585443,BWA1991
631,-0.6115696446435196,CAF1991
632,0.5167893932117286,CAN1991
633,0.8759823891852057,CCK1991
634,1.9450064299451024,CHE1991
635,-0.3275969948589421,CHL1991
636,0.5966727608989157,CHN1991
637,-0.7211486727432092,CIV1991
638,-1.0275658039442794,CMR1991
639,-0.4485997804498425,COD1991
640,-0.6222506267429496,COG1991
641,-0.34844207182044445,COK1991
642,-0.07907935636481968,COL1991
643,-1.1403219158250162,COM1991
644,-1.374970775265575,CPV1991
645,-0.3608709380621318,CRI1991
646,1.3139043384379558,CSK1991
647,-0.5490124605016303,CUB1991
648,-0.9528897772481848,CXR1991
649,0.8926528775681525,CYM1991
650,-0.10411055439407717,CYP1991
651,2.7152990677535382,DEU1991
652,-0.6826585436178091,DJI1991
653,0.07896588352895867,DMA1991
654,0.7714414005359528,DNK1991
655,-0.010053157064722,DOM1991
656,-0.00030600081010214537,DZA1991
657,-0.9638516699913074,ECU1991
658,-0.873687302447148,EGY1991
659,-0.05811193118047999,ESH1991
660,0.561406226444042,ESP1991
661,-0.7070947207776057,ETH1991
662,1.1174540108212705,FIN1991
663,-0.8720848116403709,FJI1991
664,0.944700993460896,FLK1991
665,1.1372251654664869,FRA1991
666,-0.4034996995196011,FRO1991
667,-0.7104271500178493,GAB1991
668,1.3378600800627671,GBR1991
669,-0.6399713723283573,GHA1991
670,1.6208119214024042,GIB1991
671,-0.6138544326255999,GIN1991
672,0.2848948008867326,GLP1991
673,-0.9685422609157579,GMB1991
674,-0.9903573055865892,GNB1991
675,-1.987476321782719,GNQ1991
676,-0.27733784890544955,GRC1991
677,-0.4628798845463078,GRD1991
678,-0.08999255034455883,GRL1991
679,-0.3660557664068595,GTM1991
680,0.6369044412427161,GUF1991
681,-0.6438546153794951,GUY1991
682,1.686453607789647,HKG1991
683,-0.7460516244100595,HND1991
684,0.4580458736982238,HTI1991
685,0.1765498031974791,HUN1991
686,-0.23114684513288955,IDN1991
687,-0.4232267399294217,IND1991
688,0.64707043455845,IOT1991
689,0.8951633360312938,IRL1991
690,-0.6105999615236353,IRN1991
691,1.1219295519053498,IRQ1991
692,-0.9098362313804184,ISL1991
693,0.7443677857477912,ISR1991
694,1.3234545742837691,ITA1991
695,-0.6861023267201035,JAM1991
696,-0.18518095126998954,JOR1991
697,3.760300597071082,JPN1991
698,-0.7264955089422435,KEN1991
699,-0.9729690955481772,KHM1991
700,-0.4323621619338019,KIR1991
701,0.016443945966544714,KNA1991
702,1.0356253357480247,KOR1991
703,0.1958100573400852,KWT1991
704,-1.0623720166200823,LAO1991
705,0.38891460240440295,LBN1991
706,0.18836503552509745,LBR1991
707,0.02701119517358756,LBY1991
708,-0.6448112483117416,LCA1991
709,-0.2402024883345019,LKA1991
710,-1.6865258680005806,LSO1991
711,0.8028530054623735,MAC1991
712,-0.20967009310088608,MAR1991
713,-0.8290262615013726,MDG1991
714,-0.9687206579239964,MDV1991
715,1.1958528560405208,MEX1991
716,-0.9732961869705816,MLI1991
717,0.6785743434142485,MLT1991
718,-0.9248607957957334,MMR1991
719,-0.7910674098779862,MNG1991
720,-0.2659600238748585,MOZ1991
721,-1.0992324520093868,MRT1991
722,2.3978185362424043,MSR1991
723,0.5160824076174433,MTQ1991
724,-0.3316251122200392,MUS1991
725,-1.1141001072473249,MWI1991
726,0.9721291258788191,MYS1991
727,-1.5508712794712989,NAM1991
728,-0.5280034680019154,NCL1991
729,-0.6018431183755824,NER1991
730,1.6203933676484237,NFK1991
731,-0.6734638529347164,NGA1991
732,-0.8504276644412184,NIC1991
733,1.261249074045364,NIU1991
734,0.6822623405327609,NLD1991
735,0.4732927519222919,NOR1991
736,-0.6784317680188419,NPL1991
737,1.1036437796499718,NRU1991
738,0.2240910810433521,NZL1991
739,1.1077920787021631,OMN1991
740,-0.8535003719868849,PAK1991
741,-0.11387326355908105,PAN1991
742,-0.4887064790656744,PCI1991
743,1.0474762961574071,PCN1991
744,-0.8177039478418254,PER1991
745,0.14253695774990718,PHL1991
746,-1.1274316494570829,PNG1991
747,0.02281572633206276,POL1991
748,0.19705790685424898,PRK1991
749,0.2723327105030138,PRT1991
750,-0.8090347463162936,PRY1991
751,-0.07689232040698236,PYF1991
752,1.0008742101438537,QAT1991
753,0.09546297802047277,REU1991
754,0.9857238303407656,ROU1991
755,-1.2272878399622729,RWA1991
756,0.25035703501787443,SAU1991
757,-0.9901371358312314,SDN1991
758,-1.0285460062509513,SEN1991
759,1.1808195102773351,SGP1991
760,2.4791010125363715,SHN1991
761,-1.0971966735191652,SLB1991
762,-0.5606581708774206,SLE1991
763,-0.3190354702706218,SLV1991
764,-1.0490778624586403,SOM1991
765,0.9683618214355656,SPM1991
766,0.13842275330069068,STP1991
767,0.09626889890910152,SUN1991
768,-0.8138735061247395,SUR1991
769,1.8347879374437408,SWE1991
770,-1.6865258680005806,SWZ1991
771,-1.3936899785662409,SYC1991
772,-0.8733338823875229,SYR1991
773,0.7146976273391669,TCA1991
774,-1.4096608989583126,TCD1991
775,-1.1561477965381954,TGO1991
776,0.6398474393872362,THA1991
777,0.3793571804370721,TKL1991
778,1.6469864333741486,TLS1991
779,-0.6833763564623395,TON1991
780,-0.2583162295088495,TTO1991
781,-0.4209845651853403,TUN1991
782,-0.2216927633869078,TUR1991
783,1.3375750751915758,TUV1991
784,2.059496482679032,TWN1991
785,-0.6839016299409247,TZA1991
786,-1.0887243319326807,UGA1991
787,-0.3182743826272713,URY1991
788,0.6792811839830343,USA1991
789,-0.5380556195177292,VCT1991
790,0.1216203784909438,VEN1991
791,1.1746856747354055,VGB1991
792,-0.3765982223310853,VNM1991
793,-1.049468921623664,VUT1991
794,-0.4376378194506384,WLF1991
795,-1.0298439883830102,WSM1991
796,0.1132814717457652,YEM1991
797,1.170725959059835,YUG1991
798,-0.04878094133499791,ZAF1991
799,-0.3025007437563098,ZMB1991
800,-0.5078614700059316,ZWE1991
801,0.08584148643473934,ABW1992
