"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Aruba","ABW","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000878296605410675","0.000734403892355818","0.000575271854100482","0.000491427131417883","0.00155209457207621","0.00163373332125288","0.00137948180295147","0.000925462744450815","0.000937353210360948","0.00116676045620415","0.000819358991065385","0.00100243912517378","0.000848486758287866","0.000717946084644347","0.000703181870217004","0.000712137437362349","0.000657229262514586","0.000699970185109785","0.000685497461216565","0.000653399781738063","0.000940949465840094","0.000918692037728531","0.000949223427263557","0.000967668246167683","0.00236128359145529","0.0019480556684067","0.00197258928180296","0.00236281683997004","0.00340212784907243","0.00261297594745693","0.0035529819409617","0.00350932217186962","",
"Afghanistan","AFG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.302881584930502","0.373956335446073","0.435196492035287","0.86766364170208","1.13266261593726","1.63218098560254","1.88468726453276","1.79456094993387","1.61941556055131","2.22601865586492","2.548498970726","2.0621678196423","","","","","","","","","","","","","","","","","","","","","1.11398250245278","0.719357369114903","0.445267039525233","0.38440433910658","0.501950021988975","0.445615618517312","0.603855649894889","0.406485267887841","0.588007289736588","0.84194929010535","0.680631424615333","0.526111227750003","0.495682473919048","0.479032522371901","0.625859794776059","0.693530677225669","",
"Angola","AGO","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","20.5744104079496","9.92794506092768","5.3664760216093","10.9782794860975","16.7286906103234","15.1805983806925","7.4835028199072","17.4901505667096","15.7657318450923","22.9060419060157","28.9066226046574","17.287566387906","27.9891240776537","33.8345261832339","39.2897611694619","41.2409827462631","43.4408237578157","37.6993028844334","18.2604346990845","39.9109468634938","56.1338742128581","38.3858040588786","27.3639218438884","24.5459987573848","36.0759046726557","45.0365302595742","43.7951425251114","47.4840126382015","56.6085597074164","31.7455342780562","39.0039467591209","39.8870967766776","35.6782675918994","30.4708163442821","23.3819297926206","10.8036283089837","10.7462101426498","16.3501200133472","",
"Albania","ALB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","16.1255797163232","16.5140746772145","7.66557996104237","10.6797138122991","11.0341138263895","13.5105542007641","11.0500297476632","9.34482446767432","11.4179016288712","2.80409448363136","1.73814340575151","1.28764727014118","1.33461441741758","1.37003296958168","0.304234074234699","0.568541328035922","1.0947387915416","0.732501135388181","0.755764016088467","0.762078498073808","0.776381057175609","1.05008470481175","1.43100707310744","2.17162946648799","1.62919924155033","0.980091469653627","2.03375254261451","3.45504414264328","3.59611965905506","3.57836518555408","3.57489661891961","1.81321047063324","1.04950275059878","1.69885922170872","",
"Andorra","AND","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Arab World","ARB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","13.3176894171076","15.0525016213773","16.8410696644093","21.8752773084161","49.0771341572123","39.7145509289426","39.8047080245234","38.2296868434075","34.4987675550165","58.8554762607064","52.2013078959925","39.208999790269","25.6020422745187","25.4154576530028","24.8297601917197","21.9912185565885","14.0294898845686","17.9258407702671","17.1712200288148","24.2429723994027","24.3966505076462","20.50739568331","21.1521012592416","20.5562413202579","18.676486711313","19.4270002170192","22.6395294821636","19.5790654110062","13.112841259311","16.8678202037101","26.3575818716551","21.6649626310877","20.8825969818457","23.9975646184415","29.3968812453378","36.1133596045083","36.750510844237","33.8865621538074","38.2880810670025","24.6688146854593","28.3791530983915","36.2355029766738","35.4683163698496","32.5110534646467","28.9254381945004","17.0131615202465","13.9905602698226","17.6512647532026","",
"United Arab Emirates","ARE","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","41.7069388025986","40.796204588022","35.1436540996129","34.3728984289561","60.4586094608587","46.9048292224918","31.5458654877126","22.4871441379607","23.2719180028493","23.3809015830655","24.2847360244057","16.5239988831746","24.1931633484881","20.462152147748","29.6420051106836","36.700071048353","24.8710959627717","23.4547377854055","20.7284064342668","17.9629902875223","17.9821839916478","20.5426122682532","17.7924447798387","11.8409101017064","14.6737341319287","21.9692019214577","17.246517141035","15.4596931848356","17.9105268880648","20.8388451372023","25.858253882845","26.2248161726583","24.0091809215237","28.4781977096101","19.2408286108364","22.6442742537834","30.0778743036719","29.8661597139821","27.1400438065608","24.2495066621431","14.0507779842984","11.3466954259009","13.6887359220849","",
"Argentina","ARG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.396897486971724","0.52694068721259","0.588232574640384","0.630438852079981","1.88991011076604","2.43426773302489","2.7057955105891","2.24978569514697","2.50629764933815","5.44013919746438","6.38124604211974","5.31220434617456","3.18321140756597","3.41263975158304","4.176392266286","3.46715858186734","1.32608106772904","1.89876278513839","1.56350368744248","3.66917280083415","2.60353796147214","1.18674724459978","1.16781791216969","1.17064857484483","1.05060016141581","1.27206682901626","1.63366630915724","1.46886241580114","0.87057264033593","1.43020553566804","2.41686675006453","1.96846711044407","5.71955437786405","4.99743125483261","4.89248302370208","5.72956420119386","6.08398960246347","5.01251539592693","5.1096524916112","3.28315404928307","3.48413077975889","3.91425976743871","3.7643736113975","3.35403048306415","3.03487044523242","1.33670999919501","1.13493944398007","1.32281274795408","",
"Armenia","ARM","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.105584846910596","0.102698622725277","0.468567477618287","0.731881751852933","0.511241769108735","0.551497143600624","0.160976758266849","0.14144238551141","0.363203883805028","0.296755140384303","0.460041921854692","0.520673274237077","0.974003625913738","0.901240751587878","1.78886171126699","1.29706129945637","1.29454567256938","1.65663555927419","2.99212855719848","4.10302138504099","4.07873749241531","3.40557007117638","3.39391772572501","4.01320192164308","4.41207919314764","5.81562091263857","",
"American Samoa","ASM","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Antigua and Barbuda","ATG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Australia","AUS","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","1.82309873938605","1.83169124642878","1.83741452787963","2.61819123137306","3.87255299314647","4.4280260925008","4.84690939114022","5.19506131953746","4.26677071924663","6.05271437718545","6.22528739725971","5.05029513517822","4.21024099334058","4.39294797693811","4.23924883932126","4.98822650275488","3.2402765062236","3.36506814594242","4.13858044643403","2.91982885015416","3.47203818670582","2.52670470775266","2.37573232360593","2.13330832450332","2.09888431107777","2.12878135696169","2.22519630111319","1.93969928128719","1.91198554405497","1.99899315814207","3.25806713937701","3.49866617872347","3.14599032270867","2.96387076611194","3.8879067102855","5.4104596812584","6.70235878834396","8.41977131909582","10.55442416656","6.77416912014929","9.86321357697109","10.8048878594645","7.59083234868168","7.69950273163492","7.34280807944294","5.23512856897139","6.09512470308981","7.20768931960898","",
"Austria","AUT","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.376748306225297","0.340224293538453","0.329919228489339","0.408568236552023","0.631573009553033","0.588911468710195","0.613478478750688","0.489101349580115","0.454444675052048","0.619201938248419","0.642215616921063","0.56273140771331","0.431835655606585","0.436614959370038","0.421858144143362","0.425835896823869","0.242891830289759","0.205205897329674","0.211384270224809","0.271711064802368","0.257414538779142","0.162013878457911","0.122167282539856","0.120028266364146","0.119338114041414","0.11266721478706","0.136627536771256","0.12219735306099","0.0845062397673223","0.0890888170780808","0.148088585316796","0.157050297955533","0.158271499809907","0.154288011285792","0.13052839780627","0.153434101897526","0.197754636192354","0.23176120229063","0.266559323296816","0.181547612996706","0.235505613374767","0.276408971401189","0.262242648319013","0.238042063536044","0.197584250315612","0.13371655157819","0.112891415219012","0.139470140499318","",
"Azerbaijan","AZE","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5783326635888","9.41006925374778","13.1506739148125","15.0789293096869","15.021175388545","17.2332407356023","22.9785627922928","14.8759972828173","4.43953877414661","15.8982242186773","33.9423125292963","27.3985718274428","25.7285245849313","26.0645468163989","28.8476615815589","37.643401044106","41.9517480642112","39.1831602254171","41.211881558152","28.4361070618722","32.1887365914523","35.2386773467334","31.4730584191477","27.0371327798259","23.0777322162079","14.6149025400802","15.4401757366392","21.0190254292548","",
"Burundi","BDI","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","6.7517924369007","5.38352192045934","6.308295210027","8.73543999638966","8.53403069685836","9.72861489037253","8.01546944964382","12.5079383270262","11.6536278788528","8.38373034624224","8.97893505932381","7.5780724055405","10.8146641555626","6.54287623859444","6.77837441613798","5.93607776818566","8.57543276718761","9.32629797985184","10.3888576064739","10.6546945284428","13.3710324576209","12.6892975357928","14.0206683897655","14.238648580744","17.0617153397151","23.9678261704206","28.3753469137122","23.6215639521918","27.011355909773","15.4123921428722","15.0536919299084","18.6538547860424","24.1157326458063","40.5501086474601","30.5928076146661","26.480235707706","24.1133329756644","32.5532351220627","33.3867457251564","30.6238274831162","24.0717327073681","25.2763049047502","17.9696908219569","17.8303891631212","17.0333141833336","15.7069722229987","17.0210559441359","16.2107706692955","",
"Belgium","BEL","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.16140433546404","0.150260808999659","0.121110521122483","0.10886288621739","0.140900349033426","0.241749202685876","0.261023847964117","0.21435093642924","0.160170801243437","0.134397154497309","0.135017165871471","0.200007005173471","0.254394766377425","0.196086715581098","0.164974237705381","0.157016655459949","0.0898890487225819","0.0529037170332464","0.0376502877769817","0.0446925872312403","0.0453214549092389","0.0291479419734962","0.0233224554486716","0.0251780719723034","0.0231540687841815","0.0209515682091138","0.0224270847074545","0.0201645853412855","0.0231222659087961","0.0226160948593874","0.0244990665539944","0.0208864226708044","0.023583375588412","0.021630400235645","0.0157781040777323","0.015613759254464","0.0172899836654374","0.0188045981691702","0.0182153352732139","0.0173569893889583","0.0191830243534195","0.019137250287542","0.0185711067983575","0.0192621939128005","0.0201529880338528","0.0196393561496706","0.0188058560498753","0.0188079773955007","",
"Benin","BEN","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","6.70734124522972","5.79302297557469","5.34084275639886","7.26543586025573","7.30053186607641","8.24811696124453","7.17067351678057","11.9754481755889","9.87506191094948","7.16735084282192","7.31176044009138","8.18603995705396","10.4588366062462","8.85537412881589","10.4117965305524","8.95618033215828","7.69835812039201","7.33119144012157","6.88969632652897","8.02261811577336","7.73592139522442","7.04232473220324","8.89990795379581","5.67417129782356","9.07796631162947","9.13448163543516","8.29389049107876","7.92761510961519","7.45287524121162","4.41735084819435","4.64570770886707","4.32125851842166","4.63786308864931","5.72267269903622","4.28228526896125","4.15270437690217","4.17064700403194","4.95731726115454","5.01015725747976","5.0862272273535","4.68713940026548","4.76591799726247","5.35876448004365","4.81558578430339","4.87294494155635","5.77627364342255","6.00173900927042","5.757889959429","",
"Burkina Faso","BFA","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","6.82211867538393","5.71704697019851","5.48004505722776","7.99992268633608","7.99075472490873","8.75281726728047","7.53389974041812","11.8602684612824","9.35616388589212","7.40151103189543","8.32727960026148","8.02474562436691","11.2825921828255","8.21124482676461","8.60981773921585","6.14301621220767","7.66471148218689","6.54826594928229","6.51431522316884","6.70021469418423","6.81624055259873","6.96583804530074","9.5185270822851","7.6874316079629","11.5547742438339","13.8847432341552","12.7860453877708","12.7091371985303","11.6252105363955","5.20695112241878","5.98009091443365","5.37293083345266","6.41850528371033","7.14925405423813","6.18891141870636","7.14779719054957","7.34578180208791","9.17065306339633","10.3777899005546","12.0217984657037","14.9416089021946","18.6942159493757","18.9367486452349","17.1659826140649","16.9816028724778","20.0685067443428","21.1140701839463","19.9420184888412","",
"Bangladesh","BGD","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.293699576517393","0.260889460151534","0.331758735431751","0.495694044289033","0.381874242469981","0.564079253983116","0.706313108272935","2.48094766314689","1.77216461855524","0.67109818000903","0.749492227957535","0.549740715698496","0.868391386768566","0.642439311228844","0.528121245372437","0.31691322923399","0.572612524701767","0.475549484241923","0.477597258242324","0.43962207979013","0.528473410150032","0.520412597869227","0.508299693566527","0.424820079679511","0.400098782055595","0.45613131504448","0.451787457186632","0.38543009721073","0.352267181561217","0.428151104950985","0.571247643944769","0.623140833031669","0.757653081807364","0.748126062305544","0.784696649729316","1.01356664462685","1.44638849875495","1.27256162656247","1.18293515605152","1.2150896592191","1.20846730640093","1.74070332206138","1.69167380710712","1.2580060642357","1.18965609776373","0.964036820429451","0.644156117914773","0.655052404742164","",
"Bulgaria","BGR","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","1.83541596930899","1.96250166352563","2.0399767153897","1.5027256810773","1.29811826656834","1.67763108108535","0.82775114670818","0.565559365806579","2.97265461907447","2.73140548912817","1.12103658396347","1.67640890813903","1.59688000865955","1.26480172905099","1.68255346944146","1.75084461339064","2.02872195768226","1.72143668625019","0.862239606542386","1.11771753304063","1.38221734250645","1.26543621378789","0.930200425559077","0.891680724069985","1.88303312414926","1.73819721160573","2.85837481373095","2.54908953001198","2.73678106602091","1.5624518243225","2.52354215450287","2.8465100481093","2.32899917334333","1.7915981364744","1.58200628485943","1.48135809986444","1.34041866395516","1.42573117526682","",
"Bahrain","BHR","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","20.4505605186592","14.7151196398163","10.3310549090836","11.3164014121139","10.3410052634745","11.425750500104","8.47421496572155","8.54843173719104","6.83153711444271","8.68310618224326","10.3262265708233","5.69158372640087","5.59000058184586","5.73002263241384","4.68947318498642","4.96717495961928","5.46450031548602","5.81313616973266","4.0062874818096","4.62111203975719","6.08102266806858","5.88197378624133","5.09995435298364","5.03933620681171","5.12040060570527","6.49246465391377","7.10814373131944","6.74776560890182","7.45302446613429","6.26310570520733","6.01051209818322","8.20293860355136","8.87266182441291","9.33729712739538","8.61222276474708","5.10960201199204","3.22725947961961","3.5151128021841","",
"Bahamas, The","BHS","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.906985201987013","0.84733571919426","0.893551077349997","0.847806842061722","0.747448128196058","0.444608754694519","0.270890813759775","0.293562658991994","0.296956268908364","0.200212488912186","0.226219081925722","0.187229091685762","0.185349292530907","0.140886368617226","0.114903865735357","0.0408415258595623","0.0404236909300599","0.0430349819374979","0.0661437990601393","0.0583698885624857","0.117517922654803","0.0985386018898743","0.0847378457760751","0.106734839094133","0.0823949449552514","0.0939755068763486","0.0800968796029261","0.0406913459063714","0.00982060005443367","0.00894710566624494","0.0065462344231874","0.00672552681484683","0.00802502641247358","0.00711913265164592","0.00632048842523501","0.00618640666522633","0.00738730823208068","0.00785855452243715","0.00881508179515022","0.0086198822566021","0.015294777644818","0.0132816629067002","0.0123262091368237","0.0144432894647788","0.0179956537012317","0.0127616101345471","0.0153804697662327","0.0150773200629911","",
"Bosnia and Herzegovina","BIH","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183750153043104","0.823874679315487","0.073802678873672","1.89258048902086","1.50153457241896","1.33278916387206","1.22439274169314","1.3823277410831","0.885127481243634","0.879533474713353","1.70447259025155","2.02594989265839","1.72824146332326","2.2802359152776","3.78416901797443","1.50605545357942","2.64882157841279","3.6738063331923","2.36161734064249","1.95718098676795","1.38002867314491","1.03990562309652","1.1797855662951","1.30667144351796","",
"Belarus","BLR","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22348886910757","0.592435761362319","2.20251431983051","2.14613003410079","1.86950007246686","2.21312389870987","3.27665066193624","3.11054563720285","0.744456789551098","1.63650643350702","2.46004842513412","2.09068975365418","1.77745222292894","1.74003214001787","1.77202019682657","1.72857783174867","1.68651293300617","1.54721694799584","1.53340594608126","1.09329146534594","1.30547786744943","1.73913046355319","1.81541825452402","1.48274885178867","1.33564373790153","1.13082325089338","1.29721187195147","1.37734206534863","",
"Belize","BLZ","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.993307334121078","0.890162687197244","0.817435115175508","1.32184713323714","0.99284271271957","1.21772070949022","1.13198492985576","1.06115934450631","1.12096925040997","1.55744855218411","1.31899914789073","1.09805154231861","1.72491766714227","0.983097544947924","0.660556480957522","0.563075709792636","0.458824722735064","0.768025229884478","0.666135185078641","0.65021992190567","0.763749696295813","0.721870979859207","0.639013829627132","0.585191138137403","0.527831669884809","0.643199510286743","0.544170728680585","0.526245259235539","0.439001850893381","0.375090730216734","0.274282858308881","0.273193466446258","0.283094793555228","0.274621403222272","0.243378902515422","0.284152521412112","3.11713872900715","4.01553061825228","5.99866900834342","4.01443675711252","5.28736884758494","6.8476013317177","4.73134737104532","3.50307254852898","2.60723980992145","1.04268248077174","0.850455047203847","0.998541339955206","",
"Bermuda","BMU","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Bolivia","BOL","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","2.20516052832094","2.03364146962301","2.37073375235881","5.96209762632445","11.8510374680196","6.71042007602114","6.20340386131968","6.34451274817452","6.04656649515901","9.34656545836334","11.4189928644979","5.39081657545312","4.16004616326576","5.06166521149436","3.73086119631938","3.6172502801562","2.57267860240931","3.56797878729958","5.34355814836607","7.46537399864695","7.51305649894683","3.20269217907007","3.40994342034078","3.10439860804807","3.08142892656682","3.26045570729713","3.72020832710099","3.48612469542534","1.99446211170783","2.44706970983893","4.10420847254072","4.0307514057204","4.49080416949509","5.53155452126793","7.76965681321724","11.9373371810476","15.3950593098673","15.1174251659517","13.262382679123","8.73972469316248","10.5970000020618","14.6874010302133","13.2487949035536","12.9388349123014","11.274264396134","6.02209440377855","5.24170841766032","6.92510323624143","",
