,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year
477,2.505245448200633,2.60535418225523,2.2537535379542795,2137.108871875054,5563882.2,0.00018061890292254103,0.010655135404118825,0.015821514697977657,,,,CHE1960,CHE,1960
478,2.3276077433627047,2.273099633440615,2.114102700826751,2966.520862875378,5994072.0,0.000358578612441307,0.013856569476897184,0.021182034168798707,,,,CHE1965,CHE,1965
479,2.5085326912288854,2.446566299699628,2.294259995199493,,6260796.8,,,,,,,CHE1970,CHE,1970
480,2.2241403989874344,2.2128896443855433,2.160074319702839,,6299682.6,,,,,,,CHE1975,CHE,1975
481,2.1444811078442902,2.11742091432805,1.794575428252094,17461.07912692258,6385085.8,0.000764714671661936,0.026673546564415607,0.03199927929809761,0.0,0.04888765650435092,1.8478920654005342e-07,CHE1980,CHE,1980
482,1.987039578584716,1.950932194756137,1.7318691943354885,26422.24555600866,6551978.6,0.0006371899366411341,0.02534084181506418,0.030647020518034494,0.0,0.0347179137464454,2.2919606173154693e-07,CHE1985,CHE,1985
483,1.2531988784534502,1.2369285916565829,1.0310510275834082,39261.32634479648,6864584.2,0.0006008403742139366,0.021142246221728004,0.025785676274386014,0.0,0.02481521930745778,1.979327173979522e-07,CHE1990,CHE,1990
484,2.0769435584888516,2.022563866382912,1.671250872472808,43567.152531317195,7091087.0,0.0008042763924378559,0.02825636050120766,0.0332414904590677,0.0,0.0188978131699315,2.6783002185872206e-07,CHE1995,CHE,1995
485,1.963915114909272,1.961876771934838,1.7283672725596069,43842.287578632495,7285496.6,0.001437098822370956,0.02702856137719666,0.03273552460757617,0.0,0.02118506658899862,2.866882683638265e-07,CHE2000,CHE,2000
486,1.7991013664839717,1.5418774828433137,1.4600728168926476,63700.54557426229,7572734.4,0.002375210626666522,0.026086818231853336,0.0332280238541438,0.0,0.01631782165195366,4.860101156070679e-07,CHE2005,CHE,2005
487,1.43119998804042,1.3305507632919151,1.2546640703015774,83655.52138693996,8002432.6,0.0033495872179484616,0.026621173654057195,0.035458355255599885,0.0,0.013004142166797818,4.502825415859877e-07,CHE2010,CHE,2010
488,1.5292050705682056,1.320128416517711,1.19471490364793,80820.64883410699,8368861.666666667,0.00231073899682611,0.01830847224399173,0.026641500667538065,0.0,0.010565114621278966,2.4754292452371917e-07,CHE2015,CHE,2015
489,,,,,111528.8,,,,,,,CHI1960,CHI,1960
490,,,,,117478.8,,,,,,,CHI1965,CHI,1965
491,,,,,123526.2,,,,,,,CHI1970,CHI,1970
492,,,,,127116.4,,,,,,,CHI1975,CHI,1975
493,,,,,130156.2,,,,,,,CHI1980,CHI,1980
494,,,,,136694.2,,,,,,,CHI1985,CHI,1985
495,,,,,142140.0,,,,,,,CHI1990,CHI,1990
496,,,,41471.50441589375,145789.6,,,,,0.0,,CHI1995,CHI,1995
497,,,,46627.851173622104,150925.4,,,,,0.0,,CHI2000,CHI,2000
498,,,,64347.40175385183,156480.4,,,,,0.0,,CHI2005,CHI,2005
499,,,,,161317.0,,,,,,,CHI2010,CHI,2010
500,,,,,164537.66666666666,,,,,,,CHI2015,CHI,2015
501,-0.004861076488429261,0.2729800307657034,0.03981351673900939,637.0202792385966,8070434.0,0.000456638998915154,0.08986852206873665,0.09723134698693418,,,,CHL1960,CHL,1960
502,-0.28511067500695886,0.18022929364352508,-0.0387450235496317,791.0458425094839,8997520.8,0.0003241251443220697,0.12302407873339727,0.12991626885717444,,,,CHL1965,CHL,1965
503,-0.23174863668817344,0.3643186298575826,0.2569486714438801,1302.4393518882757,9918992.6,0.00042834363013765953,0.09700378611077523,0.10272315184744277,0.20333227567222406,8.22933652800344,,CHL1970,CHL,1970
504,-0.5270478134316683,-0.08512062599278078,-0.2256008501440304,1286.0947713444837,10766288.0,0.002034692736566513,0.12278450319353418,0.13866803063420716,0.927560173206694,10.38861850366327,,CHL1975,CHL,1975
505,-0.5738423921255792,-0.40583796361144575,-0.6982995866614748,2227.409282928006,11620879.6,0.0011925155537753365,0.09026489431136239,0.10503569572841524,1.0557308172042177,7.692313074544124,4.337489382328331e-06,CHL1980,CHL,1980
506,-0.418886288692679,-0.40395634390141993,-0.5687272433354922,1814.6343578332016,12598820.6,0.0007119154356853292,0.13170269828395392,0.16065164171816723,0.5778053105967952,9.886705037411165,3.327636876843319e-06,CHL1985,CHL,1985
507,-0.24610695501590354,-0.18493594378920203,-0.19008921121257924,3254.1897534135724,13668893.2,0.0008793048384684981,0.10623946127113204,0.135460659185734,0.17347529886195268,8.142824380515842,2.2738180873597885e-06,CHL1990,CHL,1990
508,-0.42821525619316836,-0.3231373901604024,-0.42443483877481025,5353.366100234319,14690796.4,0.0008927464138621053,0.0942139372808529,0.1207378403375385,0.043361812436994725,6.329836657016504,1.4723492495198253e-06,CHL1995,CHL,1995
509,-0.3195013289833911,-0.18422862517778898,-0.22511427098569162,5031.821706008389,15620935.6,0.004059061528491928,0.1286006016127973,0.15906533980245915,0.05394184394072819,8.038748406373733,1.0678692554970852e-06,CHL2000,CHL,2000
