Country,Year,NY.GDP.TOTL.RT.ZS
TSS,1963,
TSS,1964,
TSS,1965,
TSS,1966,
TSS,1967,
TSS,1968,
TSS,1969,
TSS,1970,4.55083298972828
TSS,1971,4.10379868418974
TSS,1972,3.85835009867887
TSS,1973,5.60218222856755
TSS,1974,12.3821373410794
TSS,1975,10.0786388141529
TSS,1976,10.1149019787715
TSS,1977,11.5416655504516
TSS,1978,9.64189607772775
TSS,1979,17.622440827638
TSS,1980,15.3823823082946
TSS,1981,6.80676099849029
TSS,1982,6.39164908608909
TSS,1983,7.29850638702047
TSS,1984,7.68114241523828
TSS,1985,8.98257784578938
TSS,1986,6.61455459894428
TSS,1987,7.55538731533095
TSS,1988,7.73472027587343
TSS,1989,9.8391149955282
TSS,1990,11.5429272101495
TSS,1991,8.54321483007853
TSS,1992,9.05654332655714
TSS,1993,8.5262569168351
TSS,1994,8.8172606595888
TSS,1995,9.9492205099448
TSS,1996,10.6929458999314
TSS,1997,9.1420254234243
TSS,1998,6.89724183338281
TSS,1999,6.82703661008414
TSS,2000,10.7861873317251
TSS,2001,8.99867948792015
TSS,2002,8.5990947079151
TSS,2003,9.26373465415318
TSS,2004,11.2922480180345
TSS,2005,13.9128356316829
TSS,2006,14.5581931904334
TSS,2007,15.4552149913491
TSS,2008,19.6163990662906
TSS,2009,11.7028020727149
TSS,2010,13.9750858088912
TSS,2011,17.3399399199685
TSS,2012,15.3053807436263
TSS,2013,13.4427922119399
TSS,2014,11.4039213475235
TSS,2015,7.53396077877642
TSS,2016,7.71065622536814
TSS,2017,9.2720961476128
TSS,2018,
UMC,1960,
UMC,1961,
UMC,1962,
UMC,1963,
UMC,1964,
UMC,1965,
UMC,1966,
UMC,1967,
UMC,1968,
UMC,1969,
UMC,1970,2.87813784522357
UMC,1971,2.97593898170616
UMC,1972,3.22875575583865
UMC,1973,4.42363343387641
UMC,1974,11.0829350167676
UMC,1975,9.83811039153997
UMC,1976,10.4555751591032
UMC,1977,9.96009604866779
UMC,1978,9.54242880673337
UMC,1979,12.9214706608448
UMC,1980,14.7428811668206
UMC,1981,10.6844582520308
UMC,1982,9.76614131977226
UMC,1983,10.3391426958371
UMC,1984,8.99450683563171
UMC,1985,8.84378587048237
UMC,1986,4.98407153926017
UMC,1987,6.75118954157036
UMC,1988,6.19310969058075
UMC,1989,7.95185086858348
UMC,1990,9.1122371524723
UMC,1991,4.9598167217965
UMC,1992,5.21686802829762
UMC,1993,4.9403778451111
UMC,1994,4.19457540907085
UMC,1995,4.29574683371078
UMC,1996,4.78099100818331
UMC,1997,4.02735844326674
UMC,1998,2.38273545107815
UMC,1999,3.5522204604445
UMC,2000,6.11669986984862
UMC,2001,5.50998356196803
UMC,2002,5.17558167682409
UMC,2003,5.75516623324456
UMC,2004,7.85590458719316
UMC,2005,9.30555239255029
UMC,2006,10.1186822165349
UMC,2007,9.77439742581415
UMC,2008,12.1065614777511
UMC,2009,6.71116714437552
UMC,2010,8.4114391152022
UMC,2011,10.2727502486881
UMC,2012,8.13999521670737
UMC,2013,6.8906692016691
UMC,2014,5.82749689628509
UMC,2015,3.35633112176895
UMC,2016,2.942279926948
UMC,2017,3.68136287685485
UMC,2018,
WLD,1960,
WLD,1961,
WLD,1962,
WLD,1963,
WLD,1964,
WLD,1965,
WLD,1966,
WLD,1967,
WLD,1968,
WLD,1969,
WLD,1970,1.07742571098092
WLD,1971,1.05221529236995
WLD,1972,1.08821177574481
WLD,1973,1.50982753318396
WLD,1974,4.12925157202544
WLD,1975,3.79571764189679
WLD,1976,4.03028675226455
WLD,1977,3.97116429115942
WLD,1978,3.34988089092546
WLD,1979,5.48857452856806
WLD,1980,6.18200502063734
WLD,1981,4.8645986678003
WLD,1982,3.49194652626574
WLD,1983,3.61143055548937
WLD,1984,3.40752599144921
WLD,1985,3.13337744645048
WLD,1986,1.51979249423312
WLD,1987,1.79099844462889
WLD,1988,1.69672940528623
WLD,1989,2.16392051453175
WLD,1990,2.53128162927452
WLD,1991,1.52767286628172
WLD,1992,1.50143783040391
WLD,1993,1.47345919261885
WLD,1994,1.28289860632036
WLD,1995,1.33547804760952
WLD,1996,1.61305445514026
WLD,1997,1.43963023617267
WLD,1998,0.903681759335905
WLD,1999,1.17908220935327
WLD,2000,2.1024703351935
WLD,2001,1.87577407049671
WLD,2002,1.67236146677484
WLD,2003,1.8908592543394
WLD,2004,2.55943805179298
WLD,2005,3.25752293912604
WLD,2006,3.6967506378684
WLD,2007,3.79871847785113
WLD,2008,5.15665047397167
WLD,2009,2.90632280396364
WLD,2010,3.83244785781851
WLD,2011,5.03491515832717
WLD,2012,4.34179572412762
WLD,2013,3.91658064040175
WLD,2014,3.37667083517622
WLD,2015,1.93743610228368
WLD,2016,1.70080042934585
WLD,2017,2.1473968869244
WLD,2018,
AFG,1960,
AFG,1961,
AFG,1962,
AFG,1963,
AFG,1964,
AFG,1965,
AFG,1966,
AFG,1967,
AFG,1968,
AFG,1969,
AFG,1970,0.302881584930502
AFG,1971,0.373956335446073
AFG,1972,0.435196492035287
AFG,1973,0.86766364170208
AFG,1974,1.13266261593726
AFG,1975,1.63218098560254
AFG,1976,1.88468726453276
AFG,1977,1.79456094993387
AFG,1978,1.61941556055131
AFG,1979,2.22601865586492
AFG,1980,2.548498970726
AFG,1981,2.0621678196423
AFG,1982,
AFG,1983,
AFG,1984,
AFG,1985,
AFG,1986,
AFG,1987,
AFG,1988,
AFG,1989,
AFG,1990,
AFG,1991,
AFG,1992,
AFG,1993,
AFG,1994,
AFG,1995,
AFG,1996,
AFG,1997,
AFG,1998,
AFG,1999,
AFG,2000,
AFG,2001,
AFG,2002,1.11398250245278
AFG,2003,0.719357369114903
AFG,2004,0.445267039525233
AFG,2005,0.38440433910658
AFG,2006,0.501950021988975
AFG,2007,0.445615618517312
AFG,2008,0.603855649894889
AFG,2009,0.406485267887841
AFG,2010,0.588007289736588
AFG,2011,0.84194929010535
AFG,2012,0.680631424615333
AFG,2013,0.526111227750003
AFG,2014,0.495682473919048
AFG,2015,0.479032522371901
AFG,2016,0.625859794776059
AFG,2017,0.693530677225669
AFG,2018,
ALB,1960,
ALB,1961,
ALB,1962,
ALB,1963,
ALB,1964,
ALB,1965,
ALB,1966,
ALB,1967,
ALB,1968,
ALB,1969,
ALB,1970,
ALB,1971,
ALB,1972,
ALB,1973,
ALB,1974,
ALB,1975,
ALB,1976,
ALB,1977,
ALB,1978,
ALB,1979,
ALB,1980,
ALB,1981,
ALB,1982,
ALB,1983,
ALB,1984,16.1255797163232
ALB,1985,16.5140746772145
ALB,1986,7.66557996104237
ALB,1987,10.6797138122991
ALB,1988,11.0341138263895
ALB,1989,13.5105542007641
ALB,1990,11.0500297476632
ALB,1991,9.34482446767432
ALB,1992,11.4179016288712
ALB,1993,2.80409448363136
ALB,1994,1.73814340575151
ALB,1995,1.28764727014118
ALB,1996,1.33461441741758
ALB,1997,1.37003296958168
ALB,1998,0.304234074234699
ALB,1999,0.568541328035922
ALB,2000,1.0947387915416
ALB,2001,0.732501135388181
ALB,2002,0.755764016088467
ALB,2003,0.762078498073808
ALB,2004,0.776381057175609
ALB,2005,1.05008470481175
ALB,2006,1.43100707310744
ALB,2007,2.17162946648799
ALB,2008,1.62919924155033
ALB,2009,0.980091469653627
ALB,2010,2.03375254261451
ALB,2011,3.45504414264328
ALB,2012,3.59611965905506
ALB,2013,3.57836518555408
ALB,2014,3.57489661891961
ALB,2015,1.81321047063324
ALB,2016,1.04950275059878
ALB,2017,1.69885922170872
ALB,2018,
DZA,1960,
DZA,1961,
DZA,1962,
DZA,1963,
DZA,1964,
DZA,1965,
DZA,1966,
DZA,1967,
DZA,1968,
DZA,1969,
DZA,1970,8.67939229717359
DZA,1971,8.4544258822357
DZA,1972,10.3066839101977
DZA,1973,12.0035392283542
DZA,1974,29.3053957515557
DZA,1975,24.0309091641343
DZA,1976,25.1347809115257
DZA,1977,24.7487148462446
DZA,1978,21.4758876767766
DZA,1979,39.2996567982733
DZA,1980,32.0013548685793
DZA,1981,24.3511982001117
DZA,1982,18.6936982954643
DZA,1983,18.183896808093
DZA,1984,16.9606155310603
DZA,1985,15.5711880112222
DZA,1986,7.85027232162713
DZA,1987,9.79196633199536
DZA,1988,9.10946355115493
DZA,1989,13.9703661473681
DZA,1990,17.6396998948733
DZA,1991,14.9969955866299
DZA,1992,15.1050170264909
DZA,1993,13.6757702629286
DZA,1994,14.1894202123086
DZA,1995,16.0874420994284
DZA,1996,18.9404971045292
DZA,1997,17.9015734948915
DZA,1998,11.5992485656757
DZA,1999,15.5654489985222
DZA,2000,24.3074698865149
DZA,2001,21.7300028096429
DZA,2002,21.7665326612184
DZA,2003,23.3382284569456
DZA,2004,25.0232599212951
DZA,2005,33.1430432327069
DZA,2006,35.2718115753797
DZA,2007,33.1518520622884
DZA,2008,34.8856081406833
DZA,2009,25.4493142510922
DZA,2010,26.9175672763786
DZA,2011,31.5887957899142
DZA,2012,30.8152448663381
DZA,2013,28.2646967283223
DZA,2014,24.6027224005112
DZA,2015,16.2491890249986
DZA,2016,12.3034066152038
DZA,2017,14.706163078181
DZA,2018,
ASM,1960,
ASM,1961,
ASM,1962,
ASM,1963,
ASM,1964,
ASM,1965,
ASM,1966,
ASM,1967,
ASM,1968,
ASM,1969,
ASM,1970,
ASM,1971,
ASM,1972,
ASM,1973,
ASM,1974,
ASM,1975,
ASM,1976,
ASM,1977,
ASM,1978,
ASM,1979,
ASM,1980,
ASM,1981,
ASM,1982,
ASM,1983,
ASM,1984,
ASM,1985,
ASM,1986,
ASM,1987,
ASM,1988,
ASM,1989,
ASM,1990,
ASM,1991,
ASM,1992,
ASM,1993,
ASM,1994,
ASM,1995,
ASM,1996,
ASM,1997,
ASM,1998,
ASM,1999,
ASM,2000,
ASM,2001,
ASM,2002,0.0
ASM,2003,0.0
ASM,2004,0.0
ASM,2005,0.0
ASM,2006,0.0
ASM,2007,0.0
ASM,2008,0.0
ASM,2009,0.0
ASM,2010,0.0
ASM,2011,0.0
ASM,2012,0.0
ASM,2013,0.0
ASM,2014,0.0
ASM,2015,0.0
ASM,2016,0.0
ASM,2017,0.0
ASM,2018,
AND,1960,
AND,1961,
AND,1962,
AND,1963,
AND,1964,
AND,1965,
AND,1966,
AND,1967,
AND,1968,
AND,1969,
AND,1970,0.0
AND,1971,0.0
AND,1972,0.0
AND,1973,0.0
AND,1974,0.0
AND,1975,0.0
AND,1976,0.0
AND,1977,0.0
AND,1978,0.0
AND,1979,0.0
AND,1980,0.0
AND,1981,0.0
AND,1982,0.0
AND,1983,0.0
AND,1984,0.0
AND,1985,0.0
AND,1986,0.0
AND,1987,0.0
AND,1988,0.0
AND,1989,0.0
AND,1990,0.0
AND,1991,0.0
AND,1992,0.0
AND,1993,0.0
AND,1994,0.0
AND,1995,0.0
AND,1996,0.0
AND,1997,0.0
AND,1998,0.0
AND,1999,0.0
AND,2000,0.0
AND,2001,0.0
AND,2002,0.0
AND,2003,0.0
AND,2004,0.0
AND,2005,0.0
AND,2006,0.0
AND,2007,0.0
AND,2008,0.0
AND,2009,0.0
AND,2010,0.0
AND,2011,0.0
AND,2012,0.0
AND,2013,0.0
AND,2014,0.0
AND,2015,0.0
AND,2016,0.0
AND,2017,0.0
AND,2018,
AGO,1960,
AGO,1961,
AGO,1962,
AGO,1963,
AGO,1964,
AGO,1965,
AGO,1966,
AGO,1967,
AGO,1968,
AGO,1969,
AGO,1970,
AGO,1971,
AGO,1972,
AGO,1973,
AGO,1974,
AGO,1975,
AGO,1976,
AGO,1977,
AGO,1978,
AGO,1979,
AGO,1980,20.5744104079496
AGO,1981,9.92794506092768
AGO,1982,5.3664760216093
AGO,1983,10.9782794860975
AGO,1984,16.7286906103234
AGO,1985,15.1805983806925
AGO,1986,7.4835028199072
AGO,1987,17.4901505667096
AGO,1988,15.7657318450923
AGO,1989,22.9060419060157
AGO,1990,28.9066226046574
AGO,1991,17.287566387906
AGO,1992,27.9891240776537
AGO,1993,33.8345261832339
AGO,1994,39.2897611694619
AGO,1995,41.2409827462631
AGO,1996,43.4408237578157
AGO,1997,37.6993028844334
AGO,1998,18.2604346990845
AGO,1999,39.9109468634938
AGO,2000,56.1338742128581
AGO,2001,38.3858040588786
AGO,2002,27.3639218438884
AGO,2003,24.5459987573848
AGO,2004,36.0759046726557
AGO,2005,45.0365302595742
AGO,2006,43.7951425251114
AGO,2007,47.4840126382015
AGO,2008,56.6085597074164
AGO,2009,31.7455342780562
AGO,2010,39.0039467591209
AGO,2011,39.8870967766776
AGO,2012,35.6782675918994
AGO,2013,30.4708163442821
AGO,2014,23.3819297926206
AGO,2015,10.8036283089837
AGO,2016,10.7462101426498
AGO,2017,16.3501200133472
AGO,2018,
ATG,1960,
ATG,1961,
ATG,1962,
ATG,1963,
ATG,1964,
ATG,1965,
ATG,1966,
ATG,1967,
ATG,1968,
ATG,1969,
ATG,1970,
ATG,1971,
ATG,1972,
ATG,1973,
ATG,1974,
ATG,1975,
ATG,1976,
ATG,1977,0.0
ATG,1978,0.0
ATG,1979,0.0
ATG,1980,0.0
ATG,1981,0.0
ATG,1982,0.0
ATG,1983,0.0
ATG,1984,0.0
ATG,1985,0.0
ATG,1986,0.0
ATG,1987,0.0
ATG,1988,0.0
ATG,1989,0.0
ATG,1990,0.0
ATG,1991,0.0
ATG,1992,0.0
ATG,1993,0.0
ATG,1994,0.0
ATG,1995,0.0
ATG,1996,0.0
ATG,1997,0.0
ATG,1998,0.0
ATG,1999,0.0
ATG,2000,0.0
ATG,2001,0.0
ATG,2002,0.0
ATG,2003,0.0
ATG,2004,0.0
ATG,2005,0.0
ATG,2006,0.0
ATG,2007,0.0
ATG,2008,0.0
ATG,2009,0.0
ATG,2010,0.0
ATG,2011,0.0
ATG,2012,0.0
ATG,2013,0.0
ATG,2014,0.0
ATG,2015,0.0
ATG,2016,0.0
ATG,2017,0.0
ATG,2018,
ARG,1960,
ARG,1961,
ARG,1962,
ARG,1963,
ARG,1964,
ARG,1965,
ARG,1966,
ARG,1967,
ARG,1968,
ARG,1969,
ARG,1970,0.396897486971724
ARG,1971,0.52694068721259
ARG,1972,0.588232574640384
ARG,1973,0.630438852079981
ARG,1974,1.88991011076604
ARG,1975,2.43426773302489
ARG,1976,2.7057955105891
ARG,1977,2.24978569514697
ARG,1978,2.50629764933815
ARG,1979,5.44013919746438
ARG,1980,6.38124604211974
ARG,1981,5.31220434617456
ARG,1982,3.18321140756597
ARG,1983,3.41263975158304
ARG,1984,4.176392266286
ARG,1985,3.46715858186734
ARG,1986,1.32608106772904
ARG,1987,1.89876278513839
ARG,1988,1.56350368744248
ARG,1989,3.66917280083415
ARG,1990,2.60353796147214
ARG,1991,1.18674724459978
ARG,1992,1.16781791216969
ARG,1993,1.17064857484483
ARG,1994,1.05060016141581
ARG,1995,1.27206682901626
ARG,1996,1.63366630915724
ARG,1997,1.46886241580114
ARG,1998,0.87057264033593
ARG,1999,1.43020553566804
ARG,2000,2.41686675006453
ARG,2001,1.96846711044407
ARG,2002,5.71955437786405
ARG,2003,4.99743125483261
ARG,2004,4.89248302370208
ARG,2005,5.72956420119386
ARG,2006,6.08398960246347
ARG,2007,5.01251539592693
ARG,2008,5.1096524916112
ARG,2009,3.28315404928307
ARG,2010,3.48413077975889
ARG,2011,3.91425976743871
ARG,2012,3.7643736113975
ARG,2013,3.35403048306415
ARG,2014,3.03487044523242
ARG,2015,1.33670999919501
ARG,2016,1.13493944398007
ARG,2017,1.32281274795408
ARG,2018,
ARM,1960,
ARM,1961,
ARM,1962,
ARM,1963,
ARM,1964,
ARM,1965,
ARM,1966,
ARM,1967,
ARM,1968,
ARM,1969,
ARM,1970,
ARM,1971,
ARM,1972,
ARM,1973,
ARM,1974,
ARM,1975,
ARM,1976,
ARM,1977,
ARM,1978,
ARM,1979,
ARM,1980,
ARM,1981,
ARM,1982,
ARM,1983,
ARM,1984,
ARM,1985,
ARM,1986,
ARM,1987,
ARM,1988,
ARM,1989,
ARM,1990,0.0
ARM,1991,0.0
ARM,1992,0.105584846910596
ARM,1993,0.102698622725277
ARM,1994,0.468567477618287
ARM,1995,0.731881751852933
ARM,1996,0.511241769108735
ARM,1997,0.551497143600624
ARM,1998,0.160976758266849
ARM,1999,0.14144238551141
ARM,2000,0.363203883805028
ARM,2001,0.296755140384303
ARM,2002,0.460041921854692
ARM,2003,0.520673274237077
ARM,2004,0.974003625913738
ARM,2005,0.901240751587878
ARM,2006,1.78886171126699
ARM,2007,1.29706129945637
ARM,2008,1.29454567256938
ARM,2009,1.65663555927419
ARM,2010,2.99212855719848
ARM,2011,4.10302138504099
ARM,2012,4.07873749241531
ARM,2013,3.40557007117638
ARM,2014,3.39391772572501
ARM,2015,4.01320192164308
ARM,2016,4.41207919314764
ARM,2017,5.81562091263857
ARM,2018,
ABW,1960,
ABW,1961,
ABW,1962,
ABW,1963,
ABW,1964,
ABW,1965,
ABW,1966,
ABW,1967,
ABW,1968,
ABW,1969,
ABW,1970,
ABW,1971,
ABW,1972,
ABW,1973,
ABW,1974,
ABW,1975,
ABW,1976,
ABW,1977,
ABW,1978,
ABW,1979,
ABW,1980,
ABW,1981,
ABW,1982,
ABW,1983,
ABW,1984,
ABW,1985,
ABW,1986,0.000878296605410675
ABW,1987,0.000734403892355818
ABW,1988,0.000575271854100482
ABW,1989,0.000491427131417883
ABW,1990,0.00155209457207621
ABW,1991,0.00163373332125288
ABW,1992,0.00137948180295147
ABW,1993,0.000925462744450815
ABW,1994,0.000937353210360948
ABW,1995,0.00116676045620415
ABW,1996,0.000819358991065385
ABW,1997,0.00100243912517378
ABW,1998,0.000848486758287866
ABW,1999,0.000717946084644347
ABW,2000,0.000703181870217004
ABW,2001,0.000712137437362349
ABW,2002,0.000657229262514586
ABW,2003,0.000699970185109785
ABW,2004,0.000685497461216565
ABW,2005,0.000653399781738063
ABW,2006,0.000940949465840094
ABW,2007,0.000918692037728531
ABW,2008,0.000949223427263557
ABW,2009,0.000967668246167683
ABW,2010,0.00236128359145529
ABW,2011,0.0019480556684067
ABW,2012,0.00197258928180296
ABW,2013,0.00236281683997004
ABW,2014,0.00340212784907243
ABW,2015,0.00261297594745693
ABW,2016,0.0035529819409617
ABW,2017,0.00350932217186962
ABW,2018,
AUS,1960,
AUS,1961,
AUS,1962,
AUS,1963,
AUS,1964,
AUS,1965,
AUS,1966,
AUS,1967,
AUS,1968,
AUS,1969,
AUS,1970,1.82309873938605
AUS,1971,1.83169124642878
AUS,1972,1.83741452787963
AUS,1973,2.61819123137306
AUS,1974,3.87255299314647
AUS,1975,4.4280260925008
AUS,1976,4.84690939114022
AUS,1977,5.19506131953746
AUS,1978,4.26677071924663
AUS,1979,6.05271437718545
AUS,1980,6.22528739725971
AUS,1981,5.05029513517822
AUS,1982,4.21024099334058
AUS,1983,4.39294797693811
AUS,1984,4.23924883932126
AUS,1985,4.98822650275488
AUS,1986,3.2402765062236
AUS,1987,3.36506814594242
AUS,1988,4.13858044643403
AUS,1989,2.91982885015416
AUS,1990,3.47203818670582
AUS,1991,2.52670470775266
AUS,1992,2.37573232360593
AUS,1993,2.13330832450332
AUS,1994,2.09888431107777
AUS,1995,2.12878135696169
AUS,1996,2.22519630111319
AUS,1997,1.93969928128719
AUS,1998,1.91198554405497
AUS,1999,1.99899315814207
AUS,2000,3.25806713937701
AUS,2001,3.49866617872347
AUS,2002,3.14599032270867
AUS,2003,2.96387076611194
AUS,2004,3.8879067102855
AUS,2005,5.4104596812584
AUS,2006,6.70235878834396
AUS,2007,8.41977131909582
AUS,2008,10.55442416656
AUS,2009,6.77416912014929
AUS,2010,9.86321357697109
AUS,2011,10.8048878594645
AUS,2012,7.59083234868168
AUS,2013,7.69950273163492
AUS,2014,7.34280807944294
AUS,2015,5.23512856897139
AUS,2016,6.09512470308981
AUS,2017,7.20768931960898
AUS,2018,
AUT,1960,
AUT,1961,
AUT,1962,
AUT,1963,
AUT,1964,
AUT,1965,
AUT,1966,
AUT,1967,
AUT,1968,
AUT,1969,
AUT,1970,0.376748306225297
AUT,1971,0.340224293538453
AUT,1972,0.329919228489339
AUT,1973,0.408568236552023
AUT,1974,0.631573009553033
AUT,1975,0.588911468710195
AUT,1976,0.613478478750688
AUT,1977,0.489101349580115
AUT,1978,0.454444675052048
AUT,1979,0.619201938248419
AUT,1980,0.642215616921063
AUT,1981,0.56273140771331
AUT,1982,0.431835655606585
AUT,1983,0.436614959370038
AUT,1984,0.421858144143362
AUT,1985,0.425835896823869
AUT,1986,0.242891830289759
AUT,1987,0.205205897329674
AUT,1988,0.211384270224809
AUT,1989,0.271711064802368
AUT,1990,0.257414538779142
AUT,1991,0.162013878457911
AUT,1992,0.122167282539856
AUT,1993,0.120028266364146
AUT,1994,0.119338114041414
AUT,1995,0.11266721478706
AUT,1996,0.136627536771256
AUT,1997,0.12219735306099
AUT,1998,0.0845062397673223
AUT,1999,0.0890888170780808
AUT,2000,0.148088585316796
AUT,2001,0.157050297955533
AUT,2002,0.158271499809907
AUT,2003,0.154288011285792
AUT,2004,0.13052839780627
AUT,2005,0.153434101897526
AUT,2006,0.197754636192354
AUT,2007,0.23176120229063
AUT,2008,0.266559323296816
AUT,2009,0.181547612996706
AUT,2010,0.235505613374767
AUT,2011,0.276408971401189
AUT,2012,0.262242648319013
AUT,2013,0.238042063536044
AUT,2014,0.197584250315612
AUT,2015,0.13371655157819
AUT,2016,0.112891415219012
AUT,2017,0.139470140499318
AUT,2018,
AZE,1960,
AZE,1961,
AZE,1962,
AZE,1963,
AZE,1964,
AZE,1965,
AZE,1966,
AZE,1967,
AZE,1968,
AZE,1969,
AZE,1970,
AZE,1971,
AZE,1972,
AZE,1973,
AZE,1974,
AZE,1975,
AZE,1976,
AZE,1977,
AZE,1978,
AZE,1979,
AZE,1980,
AZE,1981,
AZE,1982,
AZE,1983,
AZE,1984,
AZE,1985,
AZE,1986,
AZE,1987,
AZE,1988,
AZE,1989,
AZE,1990,17.5783326635888
AZE,1991,9.41006925374778
AZE,1992,13.1506739148125
AZE,1993,15.0789293096869
AZE,1994,15.021175388545
AZE,1995,17.2332407356023
AZE,1996,22.9785627922928
AZE,1997,14.8759972828173
AZE,1998,4.43953877414661
AZE,1999,15.8982242186773
AZE,2000,33.9423125292963
AZE,2001,27.3985718274428
AZE,2002,25.7285245849313
AZE,2003,26.0645468163989
AZE,2004,28.8476615815589
AZE,2005,37.643401044106
AZE,2006,41.9517480642112
AZE,2007,39.1831602254171
AZE,2008,41.211881558152
AZE,2009,28.4361070618722
AZE,2010,32.1887365914523
AZE,2011,35.2386773467334
AZE,2012,31.4730584191477
AZE,2013,27.0371327798259
AZE,2014,23.0777322162079
AZE,2015,14.6149025400802
AZE,2016,15.4401757366392
AZE,2017,21.0190254292548
AZE,2018,
BHS,1960,
BHS,1961,
BHS,1962,
BHS,1963,
BHS,1964,
BHS,1965,
BHS,1966,
BHS,1967,
BHS,1968,
BHS,1969,
BHS,1970,0.906985201987013
BHS,1971,0.84733571919426
BHS,1972,0.893551077349997
BHS,1973,0.847806842061722
BHS,1974,0.747448128196058
BHS,1975,0.444608754694519
BHS,1976,0.270890813759775
BHS,1977,0.293562658991994
BHS,1978,0.296956268908364
BHS,1979,0.200212488912186
BHS,1980,0.226219081925722
BHS,1981,0.187229091685762
BHS,1982,0.185349292530907
BHS,1983,0.140886368617226
BHS,1984,0.114903865735357
BHS,1985,0.0408415258595623
BHS,1986,0.0404236909300599
BHS,1987,0.0430349819374979
BHS,1988,0.0661437990601393
BHS,1989,0.0583698885624857
BHS,1990,0.117517922654803
BHS,1991,0.0985386018898743
BHS,1992,0.0847378457760751
BHS,1993,0.106734839094133
BHS,1994,0.0823949449552514
BHS,1995,0.0939755068763486
BHS,1996,0.0800968796029261
BHS,1997,0.0406913459063714
BHS,1998,0.00982060005443367
BHS,1999,0.00894710566624494
BHS,2000,0.0065462344231874
BHS,2001,0.00672552681484683
BHS,2002,0.00802502641247358
BHS,2003,0.00711913265164592
BHS,2004,0.00632048842523501
BHS,2005,0.00618640666522633
BHS,2006,0.00738730823208068
BHS,2007,0.00785855452243715
BHS,2008,0.00881508179515022
BHS,2009,0.0086198822566021
BHS,2010,0.015294777644818
BHS,2011,0.0132816629067002
BHS,2012,0.0123262091368237
BHS,2013,0.0144432894647788
BHS,2014,0.0179956537012317
BHS,2015,0.0127616101345471
BHS,2016,0.0153804697662327
BHS,2017,0.0150773200629911
BHS,2018,
BHR,1960,
BHR,1961,
BHR,1962,
BHR,1963,
BHR,1964,
BHR,1965,
BHR,1966,
BHR,1967,
BHR,1968,
BHR,1969,
BHR,1970,
BHR,1971,
BHR,1972,
BHR,1973,
BHR,1974,
BHR,1975,
BHR,1976,
BHR,1977,
BHR,1978,
BHR,1979,
BHR,1980,20.4505605186592
BHR,1981,14.7151196398163
BHR,1982,10.3310549090836
BHR,1983,11.3164014121139
BHR,1984,10.3410052634745
BHR,1985,11.425750500104
BHR,1986,8.47421496572155
BHR,1987,8.54843173719104
BHR,1988,6.83153711444271
BHR,1989,8.68310618224326
BHR,1990,10.3262265708233
BHR,1991,5.69158372640087
BHR,1992,5.59000058184586
BHR,1993,5.73002263241384
BHR,1994,4.68947318498642
BHR,1995,4.96717495961928
BHR,1996,5.46450031548602
BHR,1997,5.81313616973266
BHR,1998,4.0062874818096
BHR,1999,4.62111203975719
BHR,2000,6.08102266806858
BHR,2001,5.88197378624133
BHR,2002,5.09995435298364
BHR,2003,5.03933620681171
BHR,2004,5.12040060570527
BHR,2005,6.49246465391377
BHR,2006,7.10814373131944
BHR,2007,6.74776560890182
BHR,2008,7.45302446613429
BHR,2009,6.26310570520733
BHR,2010,6.01051209818322
BHR,2011,8.20293860355136
BHR,2012,8.87266182441291
BHR,2013,9.33729712739538
BHR,2014,8.61222276474708
BHR,2015,5.10960201199204
BHR,2016,3.22725947961961
BHR,2017,3.5151128021841
BHR,2018,
BGD,1960,
BGD,1961,
BGD,1962,
BGD,1963,
BGD,1964,
BGD,1965,
BGD,1966,
BGD,1967,
BGD,1968,
BGD,1969,
BGD,1970,0.293699576517393
BGD,1971,0.260889460151534
BGD,1972,0.331758735431751
BGD,1973,0.495694044289033
BGD,1974,0.381874242469981
BGD,1975,0.564079253983116
BGD,1976,0.706313108272935
BGD,1977,2.48094766314689
BGD,1978,1.77216461855524
BGD,1979,0.67109818000903
BGD,1980,0.749492227957535
BGD,1981,0.549740715698496
BGD,1982,0.868391386768566
BGD,1983,0.642439311228844
BGD,1984,0.528121245372437
BGD,1985,0.31691322923399
BGD,1986,0.572612524701767
BGD,1987,0.475549484241923
BGD,1988,0.477597258242324
BGD,1989,0.43962207979013
BGD,1990,0.528473410150032
BGD,1991,0.520412597869227
BGD,1992,0.508299693566527
BGD,1993,0.424820079679511
BGD,1994,0.400098782055595
BGD,1995,0.45613131504448
BGD,1996,0.451787457186632
BGD,1997,0.38543009721073
BGD,1998,0.352267181561217
BGD,1999,0.428151104950985
BGD,2000,0.571247643944769
BGD,2001,0.623140833031669
BGD,2002,0.757653081807364
BGD,2003,0.748126062305544
BGD,2004,0.784696649729316
BGD,2005,1.01356664462685
BGD,2006,1.44638849875495
BGD,2007,1.27256162656247
BGD,2008,1.18293515605152
BGD,2009,1.2150896592191
BGD,2010,1.20846730640093
BGD,2011,1.74070332206138
BGD,2012,1.69167380710712
BGD,2013,1.2580060642357
BGD,2014,1.18965609776373
BGD,2015,0.964036820429451
BGD,2016,0.644156117914773
BGD,2017,0.655052404742164
BGD,2018,
BRB,1960,
BRB,1961,
BRB,1962,
BRB,1963,
BRB,1964,
BRB,1965,
BRB,1966,
BRB,1967,
BRB,1968,
BRB,1969,
BRB,1970,
BRB,1971,
BRB,1972,
BRB,1973,
