,res_rents,map
13776,18.0561454568034,SUR1989
13777,25.0324905668944,SUR1990
13778,20.1078582332809,SUR1991
13779,23.256667004355894,SUR1992
13780,17.766877802639602,SUR1993
13781,13.982010494818402,SUR1994
13782,8.6339588991962,SUR1995
13783,10.3408629535379,SUR1996
13784,9.232684172227447,SUR1997
13785,5.82916307940937,SUR1998
13786,8.917386944100091,SUR1999
13787,13.3261820639401,SUR2000
13788,13.7651121513357,SUR2001
13789,9.297056256473429,SUR2002
13790,8.29693132589061,SUR2003
13791,9.916565961038039,SUR2004
13792,12.9637987129048,SUR2005
13793,12.992394082228401,SUR2006
13794,13.911881879547998,SUR2007
13795,15.535134996366804,SUR2008
13796,11.452802691619501,SUR2009
13797,24.815682042210003,SUR2010
13798,35.8350064677228,SUR2011
13799,34.6720229676118,SUR2012
13800,27.985158516394506,SUR2013
13801,23.5586790482359,SUR2014
13802,18.187570471536894,SUR2015
13803,30.2150774579947,SUR2016
13804,33.177112598697,SUR2017
13805,,SUR2018
13806,,SWE1960
13807,,SWE1961
13808,,SWE1962
13809,,SWE1963
13810,,SWE1964
13811,,SWE1965
13812,,SWE1966
13813,,SWE1967
13814,,SWE1968
13815,,SWE1969
13816,0.817565064938131,SWE1970
13817,0.7601323169087281,SWE1971
13818,0.636187332782992,SWE1972
13819,0.970905227972507,SWE1973
13820,1.13522240539682,SWE1974
13821,0.7832594471779101,SWE1975
13822,0.8069917950167471,SWE1976
13823,0.586146552022213,SWE1977
13824,0.6346188867677839,SWE1978
13825,0.711464924710764,SWE1979
13826,0.646179368016313,SWE1980
13827,0.586280348476863,SWE1981
13828,0.6661103714182479,SWE1982
13829,0.660444763230838,SWE1983
13830,0.528524046843144,SWE1984
13831,0.560104520205054,SWE1985
13832,0.490497061949985,SWE1986
13833,0.446238404476073,SWE1987
13834,0.711498556219623,SWE1988
13835,0.7351942997223009,SWE1989
13836,0.461242356561044,SWE1990
13837,0.275777428098655,SWE1991
13838,0.27937471603436204,SWE1992
13839,0.350693476440432,SWE1993
13840,0.34649711106118297,SWE1994
13841,0.3797846480453739,SWE1995
13842,0.319026952620678,SWE1996
13843,0.314432235224,SWE1997
13844,0.28491911413667703,SWE1998
13845,0.23203224698361,SWE1999
13846,0.263468250845003,SWE2000
13847,0.27253174598271696,SWE2001
13848,0.31244271956114,SWE2002
13849,0.269493312141502,SWE2003
13850,0.23798529087871104,SWE2004
13851,0.501086287834224,SWE2005
13852,0.576857166060463,SWE2006
13853,0.8330924876239179,SWE2007
13854,0.929623552998044,SWE2008
13855,0.503432840793767,SWE2009
13856,1.01221579646404,SWE2010
13857,1.05893732015909,SWE2011
13858,0.754090528029888,SWE2012
13859,0.7111483205057691,SWE2013
13860,0.5747955665894691,SWE2014
13861,0.398609157642065,SWE2015
13862,0.435390625305478,SWE2016
13863,0.5421009461384411,SWE2017
13864,,SWE2018
13865,,CHE1960
13866,,CHE1961
13867,,CHE1962
13868,,CHE1963
13869,,CHE1964
13870,,CHE1965
13871,,CHE1966
13872,,CHE1967
13873,,CHE1968
13874,,CHE1969
13875,,CHE1970
13876,,CHE1971
13877,,CHE1972
13878,,CHE1973
13879,,CHE1974
13880,,CHE1975
13881,,CHE1976
13882,,CHE1977
13883,,CHE1978
13884,,CHE1979
13885,0.0601427629294597,CHE1980
13886,0.0544532067170014,CHE1981
13887,0.0470333222521744,CHE1982
13888,0.0390177500725191,CHE1983
13889,0.0437912405506,CHE1984
13890,0.0409348112754693,CHE1985
13891,0.0384753709146347,CHE1986
13892,0.0308680086431607,CHE1987
13893,0.0293183829912179,CHE1988
13894,0.0339929949077444,CHE1989
13895,0.0397850048159393,CHE1990
13896,0.0216988882143889,CHE1991
13897,0.0212977618517354,CHE1992
13898,0.0211829880789207,CHE1993
13899,0.0201114535763046,CHE1994
13900,0.0198992205004919,CHE1995
13901,0.0189729243925284,CHE1996
13902,0.0200320980922279,CHE1997
13903,0.0181104809856617,CHE1998
13904,0.0174743418787476,CHE1999
13905,0.034838183115805,CHE2000
13906,0.0205718612903915,CHE2001
13907,0.017969741194948003,CHE2002
13908,0.0184223215857406,CHE2003
13909,0.014123225758108,CHE2004
13910,0.0146085778504309,CHE2005
13911,0.0168122324712453,CHE2006
13912,0.018721000484693003,CHE2007
13913,0.0163968232227349,CHE2008
13914,0.0150504742306642,CHE2009
13915,0.0153550048805018,CHE2010
13916,0.0128107498484534,CHE2011
13917,0.0114215520465286,CHE2012
13918,0.0120387988034885,CHE2013
13919,0.0133946052550168,CHE2014
13920,0.0106781242010947,CHE2015
13921,0.0100801189070264,CHE2016
13922,0.0109371007557158,CHE2017
13923,,CHE2018
13924,,SYR1960
13925,,SYR1961
13926,,SYR1962
13927,,SYR1963
13928,,SYR1964
13929,,SYR1965
13930,,SYR1966
13931,,SYR1967
13932,,SYR1968
13933,,SYR1969
13934,1.47825281413613,SYR1970
13935,2.0580970433780603,SYR1971
13936,2.30140339930852,SYR1972
13937,3.00516885907113,SYR1973
13938,9.16847369615875,SYR1974
13939,10.2885117346924,SYR1975
13940,10.115394786207801,SYR1976
13941,9.96340063016941,SYR1977
13942,9.03827389402885,SYR1978
13943,17.1209685339075,SYR1979
13944,15.718099926982903,SYR1980
13945,12.0292466991376,SYR1981
13946,8.67635965492596,SYR1982
13947,8.537921896413781,SYR1983
13948,8.44704573492189,SYR1984
13949,8.554651921881469,SYR1985
13950,5.416214700988281,SYR1986
13951,11.763248577885001,SYR1987
13952,12.0030348159599,SYR1988
13953,23.054766489015893,SYR1989
13954,28.9960515506248,SYR1990
13955,20.1690609149229,SYR1991
13956,21.5520977809771,SYR1992
13957,20.5654731498051,SYR1993
13958,27.419679974071304,SYR1994
13959,27.8051796889645,SYR1995
13960,27.3226274173941,SYR1996
13961,23.358142573361,SYR1997
13962,14.1139537771861,SYR1998
13963,20.3327460839288,SYR1999
13964,26.899347180044302,SYR2000
13965,21.608051320124893,SYR2001
13966,23.056070128583798,SYR2002
13967,25.676739246277105,SYR2003
13968,21.785998318632497,SYR2004
13969,26.242795391816397,SYR2005
13970,25.532436648376198,SYR2006
13971,21.6453951411082,SYR2007
13972,,SYR2008
13973,,SYR2009
13974,,SYR2010
13975,,SYR2011
13976,,SYR2012
13977,,SYR2013
13978,,SYR2014
13979,,SYR2015
13980,,SYR2016
13981,,SYR2017
13982,,SYR2018
13983,,TJK1960
13984,,TJK1961
13985,,TJK1962
13986,,TJK1963
13987,,TJK1964
13988,,TJK1965
13989,,TJK1966
13990,,TJK1967
13991,,TJK1968
13992,,TJK1969
13993,,TJK1970
13994,,TJK1971
13995,,TJK1972
13996,,TJK1973
13997,,TJK1974
13998,,TJK1975
13999,,TJK1976
14000,,TJK1977
14001,,TJK1978
14002,,TJK1979
14003,,TJK1980
14004,,TJK1981
14005,,TJK1982
14006,,TJK1983
14007,,TJK1984
14008,,TJK1985
14009,,TJK1986
14010,,TJK1987
14011,,TJK1988
14012,,TJK1989
14013,1.8803232787584296,TJK1990
14014,1.180443142416,TJK1991
14015,0.595919808522815,TJK1992
14016,0.502219885416525,TJK1993
14017,0.399649398937753,TJK1994
14018,0.544140628650411,TJK1995
14019,0.722477802294829,TJK1996
14020,0.6696895229612739,TJK1997
14021,0.133535481656634,TJK1998
14022,0.142971164306362,TJK1999
14023,0.450558993236788,TJK2000
14024,0.4372743576774379,TJK2001
14025,0.53307841265735,TJK2002
14026,0.7262479014785649,TJK2003
14027,0.8223646043546751,TJK2004
14028,0.6746393189396921,TJK2005
14029,0.968151776588397,TJK2006
14030,0.940833458354124,TJK2007
14031,0.953701877135548,TJK2008
14032,0.798618548546774,TJK2009
14033,1.3653953465768,TJK2010
14034,1.96089281262166,TJK2011
14035,1.94506226366654,TJK2012
14036,1.68277745157739,TJK2013
14037,1.8573791113086495,TJK2014
14038,2.35310114357006,TJK2015
14039,4.32698215156752,TJK2016
14040,5.68812891414078,TJK2017
14041,,TJK2018
14042,,TZA1960
14043,,TZA1961
14044,,TZA1962
14045,,TZA1963
14046,,TZA1964
14047,,TZA1965
14048,,TZA1966
14049,,TZA1967
14050,,TZA1968
14051,,TZA1969
14052,,TZA1970
14053,,TZA1971
14054,,TZA1972
14055,,TZA1973
14056,,TZA1974
14057,,TZA1975
14058,,TZA1976
14059,,TZA1977
14060,,TZA1978
14061,,TZA1979
14062,,TZA1980
14063,,TZA1981
14064,,TZA1982
14065,,TZA1983
14066,,TZA1984
14067,,TZA1985
14068,,TZA1986
14069,,TZA1987
14070,7.4127155419610595,TZA1988
14071,8.87373613253253,TZA1989
14072,11.4997227466926,TZA1990
14073,9.82596454790759,TZA1991
14074,11.197353205249,TZA1992
14075,10.512446128363,TZA1993
14076,11.4454167750787,TZA1994
14077,14.0448004918786,TZA1995
14078,11.288391027179001,TZA1996
14079,8.867067585771471,TZA1997
14080,5.7214788112534,TZA1998
14081,3.72098625121275,TZA1999
14082,3.51074871692413,TZA2000
14083,3.36045155140198,TZA2001
14084,4.062689090630459,TZA2002
14085,6.11231892104607,TZA2003
14086,5.2143821580537,TZA2004
14087,5.264324459693059,TZA2005
14088,6.53228798882688,TZA2006
14089,7.28519632052763,TZA2007
14090,7.070685526223249,TZA2008
14091,7.45310082915982,TZA2009
14092,7.47990960736544,TZA2010
14093,9.06360434483089,TZA2011
14094,8.73483679458049,TZA2012
14095,7.13480039420329,TZA2013
14096,6.2220386998423205,TZA2014
14097,6.64368598623446,TZA2015
14098,6.80783958174399,TZA2016
14099,6.616386050679151,TZA2017
14100,,TZA2018
14101,,THA1960
14102,,THA1961
14103,,THA1962
14104,,THA1963
14105,,THA1964
14106,,THA1965
14107,,THA1966
14108,,THA1967
14109,,THA1968
14110,,THA1969
14111,1.11813271137306,THA1970
14112,1.03267008719474,THA1971
14113,1.49117524590853,THA1972
14114,2.30145067312758,THA1973
14115,2.2757360970010496,THA1974
14116,1.77207548221982,THA1975
14117,1.68904565249312,THA1976
14118,2.2333818616705,THA1977
14119,1.81006801178338,THA1978
14120,2.44956764371628,THA1979
14121,2.2693209356507595,THA1980
14122,1.29910112263068,THA1981
14123,1.26624356876848,THA1982
14124,1.2126739309233798,THA1983
14125,1.129031473769,THA1984
14126,1.38969399304842,THA1985
14127,1.13772949757679,THA1986
14128,1.07201692298684,THA1987
14129,1.2924947936623798,THA1988
14130,1.27635338259919,THA1989
14131,1.09864716656425,THA1990
14132,0.707225550335812,THA1991
14133,0.695585188161374,THA1992
14134,0.5620945611154949,THA1993
14135,0.5704419273971509,THA1994
14136,0.639577276447609,THA1995
14137,0.699464114824643,THA1996
14138,0.829201056868268,THA1997
14139,0.805635954959856,THA1998
14140,0.778571694768722,THA1999
14141,1.56478051736739,THA2000
14142,1.5219551523976398,THA2001
14143,1.4176368207263002,THA2002
14144,1.94216083761894,THA2003
14145,2.07430102546788,THA2004
14146,2.58642667109658,THA2005
14147,2.90690406035299,THA2006
14148,2.84233854236805,THA2007
14149,3.78511962444426,THA2008
14150,2.58712193910867,THA2009
14151,2.706093447061209,THA2010
14152,3.17714918679148,THA2011
14153,3.09364161710198,THA2012
14154,2.74582814590322,THA2013
14155,2.85527837707385,THA2014
14156,2.04404932025226,THA2015
14157,1.59833062567597,THA2016
14158,1.67449140893826,THA2017
14159,,THA2018
14160,,TLS1960
14161,,TLS1961
14162,,TLS1962
14163,,TLS1963
14164,,TLS1964
14165,,TLS1965
14166,,TLS1966
14167,,TLS1967
14168,,TLS1968
14169,,TLS1969
14170,,TLS1970
14171,,TLS1971
14172,,TLS1972
14173,,TLS1973
14174,,TLS1974
14175,,TLS1975
14176,,TLS1976
14177,,TLS1977
14178,,TLS1978
14179,,TLS1979
14180,,TLS1980
14181,,TLS1981
14182,,TLS1982
14183,,TLS1983
14184,,TLS1984
14185,,TLS1985
14186,,TLS1986
14187,,TLS1987
14188,,TLS1988
14189,,TLS1989
14190,,TLS1990
14191,,TLS1991
14192,,TLS1992
14193,,TLS1993
14194,,TLS1994
14195,,TLS1995
14196,,TLS1996
14197,,TLS1997
14198,,TLS1998
14199,,TLS1999
14200,0.33704818734367603,TLS2000
14201,0.3224189590921649,TLS2001
14202,0.3546187742635711,TLS2002
14203,0.469417511638832,TLS2003
14204,45.3708021499184,TLS2004
14205,,TLS2005
14206,,TLS2006
14207,74.1315522784439,TLS2007
14208,67.6979883661341,TLS2008
14209,54.3058823189971,TLS2009
14210,51.388907970457296,TLS2010
14211,50.6694896820095,TLS2011
14212,40.4202117688626,TLS2012
14213,45.371368175347214,TLS2013
14214,56.5484775588346,TLS2014
14215,47.372179218960895,TLS2015
14216,33.345822478689605,TLS2016
14217,31.458445157326693,TLS2017
14218,,TLS2018
14219,,TGO1960
14220,,TGO1961
14221,,TGO1962
14222,,TGO1963
14223,,TGO1964
14224,,TGO1965
14225,,TGO1966
14226,,TGO1967
14227,,TGO1968
14228,,TGO1969
14229,6.388005808702201,TGO1970
14230,4.97557071615172,TGO1971
14231,4.87646389191973,TGO1972
14232,6.780436532088139,TGO1973
14233,21.3657226041225,TGO1974
14234,15.488260818171597,TGO1975
14235,11.067095546737098,TGO1976
14236,23.105441029608606,TGO1977
14237,9.999667405351527,TGO1978
14238,9.290830642913381,TGO1979
14239,9.91924939299393,TGO1980
14240,11.015544659743199,TGO1981
14241,14.8723836291364,TGO1982
14242,11.0894035557325,TGO1983
14243,9.563141961023133,TGO1984
14244,7.87100479292374,TGO1985
14245,7.15321880625155,TGO1986
14246,5.59683136145535,TGO1987
14247,5.59521461473467,TGO1988
14248,5.85673980484828,TGO1989
14249,6.11169329461497,TGO1990
14250,6.29687124583778,TGO1991
14251,6.23238965889937,TGO1992
14252,7.36144125663531,TGO1993
14253,11.1059991162419,TGO1994
14254,12.6268567337795,TGO1995
14255,11.2517302330568,TGO1996
14256,10.6753886508266,TGO1997
14257,10.377546234718501,TGO1998
14258,7.11783972207507,TGO1999
14259,7.60239495331916,TGO2000
14260,7.0909983263864005,TGO2001
14261,7.36962410332793,TGO2002
14262,9.658412404675339,TGO2003
14263,6.32586944282187,TGO2004
14264,7.272345318635192,TGO2005
14265,8.62651524419808,TGO2006
14266,12.1098824664851,TGO2007
14267,17.8396855595097,TGO2008
14268,18.784894640225694,TGO2009
14269,15.827157796300199,TGO2010
14270,24.9172622845221,TGO2011
14271,30.8875847058383,TGO2012
14272,24.861594650974602,TGO2013
14273,20.8935828739991,TGO2014
14274,19.4078624732998,TGO2015
14275,18.4851497008428,TGO2016
14276,16.4416229032409,TGO2017
14277,,TGO2018
14278,,TON1960
14279,,TON1961
14280,,TON1962
14281,,TON1963
14282,,TON1964
14283,,TON1965
14284,,TON1966
14285,,TON1967
14286,,TON1968
14287,,TON1969
14288,,TON1970
14289,,TON1971
14290,,TON1972
14291,,TON1973
14292,,TON1974
14293,0.0403340343939675,TON1975
14294,0.0470036730789306,TON1976
14295,0.0583036609468112,TON1977
14296,0.0386457211587155,TON1978
14297,0.0509803858859557,TON1979
14298,0.0480588805679925,TON1980
14299,0.0248155628948262,TON1981
14300,0.403824411189614,TON1982
14301,0.15918984188902202,TON1983
14302,0.109551126957297,TON1984
14303,0.200602048723094,TON1985
14304,0.20247755909584306,TON1986
14305,0.18237838038211604,TON1987
14306,0.136672266592943,TON1988
14307,0.15096759853233,TON1989
14308,0.07908210903505,TON1990
14309,0.0709410564041534,TON1991
14310,0.0738748430028495,TON1992
14311,0.0783017810628863,TON1993
14312,0.0590573958704008,TON1994
14313,0.0683767248367274,TON1995
14314,0.0642976042079988,TON1996
14315,0.049399443816534,TON1997
14316,0.0556096264996094,TON1998
14317,0.0297964698265222,TON1999
14318,0.0283447134222447,TON2000
14319,0.033460015717814,TON2001
14320,0.0356064230996671,TON2002
14321,0.0416122793850887,TON2003
14322,0.0315633826954748,TON2004
14323,0.0234755786505488,TON2005
14324,0.0392253857982513,TON2006
14325,0.0478661351783437,TON2007
14326,0.0548244621935021,TON2008
14327,0.0539430553034253,TON2009
14328,0.0481603459902738,TON2010
14329,0.0465389975507,TON2011
14330,0.0396346281424358,TON2012
14331,0.0398076210665093,TON2013
14332,0.0536809668119717,TON2014
14333,0.0422847306069936,TON2015
14334,0.0488054058355412,TON2016
14335,0.0465072797412357,TON2017
14336,,TON2018
14337,,TTO1960
14338,,TTO1961
14339,,TTO1962
14340,,TTO1963
14341,,TTO1964
14342,,TTO1965
14343,,TTO1966
14344,,TTO1967
14345,,TTO1968
14346,,TTO1969
14347,3.9991299215129,TTO1970
14348,4.78783882105396,TTO1971
14349,4.827144081451442,TTO1972
14350,7.58510749756655,TTO1973
14351,27.7223882002537,TTO1974
14352,25.9094925450085,TTO1975
14353,26.9208742343358,TTO1976
14354,19.4876945782393,TTO1977
14355,18.960315867943894,TTO1978
14356,34.7705231453635,TTO1979
14357,32.275558515239396,TTO1980
14358,27.4997991460015,TTO1981
14359,11.1944449138837,TTO1982
14360,14.0683479978964,TTO1983
14361,14.378249053934699,TTO1984
14362,15.014967665096199,TTO1985
14363,10.4687163528071,TTO1986
14364,14.785152972417901,TTO1987
14365,12.1372000743219,TTO1988
14366,18.130693298437606,TTO1989
14367,20.6907484796163,TTO1990
14368,11.8349351631709,TTO1991
14369,11.1395361529123,TTO1992
14370,12.7270293445717,TTO1993
14371,10.8528913891579,TTO1994
14372,11.0104007553388,TTO1995
14373,13.3689753501445,TTO1996
14374,11.6553147821789,TTO1997
14375,6.331764794753551,TTO1998
14376,9.57737179588363,TTO1999
14377,14.7345323103899,TTO2000
14378,10.7495523005156,TTO2001
14379,11.6780430547871,TTO2002
14380,12.291570017217401,TTO2003
14381,12.8814639481245,TTO2004
14382,17.780341125471306,TTO2005
14383,19.8542766124484,TTO2006
14384,16.2460904908812,TTO2007
14385,15.4515753956371,TTO2008
14386,16.2746774120728,TTO2009
14387,14.5595441710676,TTO2010
14388,18.6151689167862,TTO2011
14389,18.5558008916164,TTO2012
14390,17.8522613178235,TTO2013
14391,13.847745779937599,TTO2014
14392,7.854774183830321,TTO2015
14393,4.9856075798747,TTO2016
14394,7.703946524915321,TTO2017
14395,,TTO2018
14396,,TUN1960
14397,,TUN1961
14398,,TUN1962
14399,,TUN1963
14400,,TUN1964
14401,,TUN1965
14402,,TUN1966
14403,,TUN1967
14404,,TUN1968
14405,,TUN1969
14406,2.8496119724155498,TUN1970
14407,3.06152528657696,TUN1971
14408,2.6612171741952,TUN1972
14409,3.2112930599906404,TUN1973
14410,13.213563779542,TUN1974
14411,12.0114197266459,TUN1975
14412,8.09271384931146,TUN1976
14413,10.5491412884018,TUN1977
14414,8.10208517018148,TUN1978
14415,17.0571413233752,TUN1979
14416,16.7308074796641,TUN1980
14417,14.984709303187001,TUN1981
14418,11.8800267101146,TUN1982
14419,12.5412612275346,TUN1983
14420,12.139857804493401,TUN1984
14421,11.1971445397463,TUN1985
14422,5.3384374911677694,TUN1986
14423,6.38979713665555,TUN1987
14424,5.2194814195921,TUN1988
14425,7.14318760347584,TUN1989
14426,7.04943103415687,TUN1990
14427,4.68274051122504,TUN1991
14428,4.27481874329373,TUN1992
14429,3.69595720169063,TUN1993
14430,2.9545037050391696,TUN1994
14431,2.7418146310513403,TUN1995
14432,3.08868562650628,TUN1996
14433,2.51566651686691,TUN1997
14434,1.6742169556737598,TUN1998
14435,2.21741987853803,TUN1999
14436,3.63040566228872,TUN2000
14437,2.80488956926294,TUN2001
14438,2.7518626917634,TUN2002
14439,2.49144421596605,TUN2003
14440,2.98023134568795,TUN2004
14441,4.35773181700108,TUN2005
14442,4.72945716201157,TUN2006
14443,6.04449208566292,TUN2007
14444,9.64455128020036,TUN2008
14445,6.805494354801461,TUN2009
14446,5.82717348112844,TUN2010
14447,6.69492446375958,TUN2011
14448,7.089971950389321,TUN2012
14449,5.91421783320623,TUN2013
14450,4.865195779653259,TUN2014
14451,2.8784928102933,TUN2015
14452,2.2985477630180697,TUN2016
14453,2.4091446804710697,TUN2017
14454,,TUN2018
14455,,TUR1960
14456,,TUR1961
14457,,TUR1962
14458,,TUR1963
14459,,TUR1964
14460,,TUR1965
14461,,TUR1966
14462,,TUR1967
14463,,TUR1968
14464,,TUR1969
14465,0.6732895305096249,TUR1970
14466,0.6278486365289571,TUR1971
14467,0.542084873649732,TUR1972
14468,0.7461739640925591,TUR1973
14469,1.1328798869718302,TUR1974
14470,0.881040426326213,TUR1975
14471,0.911760518076208,TUR1976
14472,0.795389201931144,TUR1977
14473,0.7963298569805219,TUR1978
14474,0.8198488135549399,TUR1979
14475,1.28242718497118,TUR1980
14476,1.3605538730308997,TUR1981
14477,1.23872169316807,TUR1982
14478,1.05654724244645,TUR1983
14479,0.980054469784096,TUR1984
14480,0.926356983983186,TUR1985
14481,0.63473000598439,TUR1986
14482,0.564794382747704,TUR1987
14483,0.6831469369942829,TUR1988
14484,0.68306814606904,TUR1989
14485,0.586742896313962,TUR1990
14486,0.415787175025817,TUR1991
14487,0.42098128119452094,TUR1992
14488,0.309167338008305,TUR1993
14489,0.363382780868905,TUR1994
14490,0.35226511660672205,TUR1995
14491,0.35635070572161803,TUR1996
14492,0.27671670788902303,TUR1997
14493,0.123052202015284,TUR1998
14494,0.162054743995307,TUR1999
14495,0.23584794657161295,TUR2000
14496,0.303861242083001,TUR2001
14497,0.212515904219602,TUR2002
14498,0.198628202976312,TUR2003
14499,0.282794475658888,TUR2004
14500,0.275609346361709,TUR2005
14501,0.371042839559687,TUR2006
14502,0.42670892894232093,TUR2007
14503,0.6393824050316811,TUR2008
14504,0.384209157518007,TUR2009
14505,0.5366317126057171,TUR2010
14506,0.6992951820910239,TUR2011
14507,0.559756208675701,TUR2012
14508,0.48242923190497,TUR2013
14509,0.416346719829124,TUR2014
14510,0.310810016863494,TUR2015
14511,0.30141554941845194,TUR2016
14512,0.36330328356636,TUR2017
14513,,TUR2018
14514,,TKM1960
14515,,TKM1961
14516,,TKM1962
14517,,TKM1963
14518,,TKM1964
14519,,TKM1965
14520,,TKM1966
14521,,TKM1967
14522,,TKM1968
14523,,TKM1969
14524,,TKM1970
14525,,TKM1971
14526,,TKM1972
14527,,TKM1973
14528,,TKM1974
14529,,TKM1975
14530,,TKM1976
14531,,TKM1977
14532,,TKM1978
14533,,TKM1979
14534,,TKM1980
14535,,TKM1981
14536,,TKM1982
14537,,TKM1983
14538,,TKM1984
14539,,TKM1985
14540,,TKM1986
14541,73.5798568629546,TKM1987
14542,51.1354352981367,TKM1988
14543,71.11232923594301,TKM1989
14544,,TKM1990
14545,61.9454205259851,TKM1991
14546,47.9285851699251,TKM1992
14547,51.858339383555794,TKM1993
14548,40.3900905274295,TKM1994
14549,39.3905827370072,TKM1995
14550,53.612668416664704,TKM1996
14551,30.932605783709306,TKM1997
14552,7.18704532105128,TKM1998
14553,19.2496531220038,TKM1999
14554,71.1979163603203,TKM2000
14555,86.4525615683889,TKM2001
14556,63.486628623724,TKM2002
14557,58.6860988284853,TKM2003
14558,51.9497101006283,TKM2004
14559,53.8984003691154,TKM2005
14560,64.7186583329457,TKM2006
14561,63.2022612757943,TKM2007
14562,65.3495283040954,TKM2008
14563,29.3060650633087,TKM2009
14564,30.467906348688,TKM2010
14565,43.4651669814272,TKM2011
14566,38.8957549030745,TKM2012
14567,33.4950518326181,TKM2013
14568,24.1356018185286,TKM2014
14569,18.1898819867583,TKM2015
14570,11.9582692082476,TKM2016
14571,17.4153086521396,TKM2017
14572,,TKM2018
14573,,TCA1960
14574,,TCA1961
14575,,TCA1962
14576,,TCA1963
14577,,TCA1964
14578,,TCA1965
14579,,TCA1966
14580,,TCA1967
14581,,TCA1968
14582,,TCA1969
14583,,TCA1970
14584,,TCA1971
14585,,TCA1972
14586,,TCA1973
14587,,TCA1974
14588,,TCA1975
14589,,TCA1976
14590,,TCA1977
14591,,TCA1978
14592,,TCA1979
14593,,TCA1980
14594,,TCA1981
14595,,TCA1982
14596,,TCA1983
14597,,TCA1984
14598,,TCA1985
14599,,TCA1986
14600,,TCA1987
14601,,TCA1988
14602,,TCA1989
14603,,TCA1990
14604,,TCA1991
14605,,TCA1992
14606,,TCA1993
14607,,TCA1994
14608,,TCA1995
14609,,TCA1996
14610,,TCA1997
14611,,TCA1998
14612,,TCA1999
14613,,TCA2000
14614,,TCA2001
14615,,TCA2002
14616,,TCA2003
14617,,TCA2004
14618,,TCA2005
14619,,TCA2006
14620,,TCA2007
14621,,TCA2008
14622,,TCA2009
14623,,TCA2010
14624,,TCA2011
14625,,TCA2012
14626,,TCA2013
14627,,TCA2014
14628,,TCA2015
14629,,TCA2016
14630,,TCA2017
14631,,TCA2018
14632,,TUV1960
14633,,TUV1961
14634,,TUV1962
14635,,TUV1963
14636,,TUV1964
14637,,TUV1965
14638,,TUV1966
14639,,TUV1967
14640,,TUV1968
14641,,TUV1969
14642,,TUV1970
14643,,TUV1971
14644,,TUV1972
14645,,TUV1973
14646,,TUV1974
14647,,TUV1975
14648,,TUV1976
14649,,TUV1977
14650,,TUV1978
14651,,TUV1979
14652,,TUV1980
14653,,TUV1981
14654,,TUV1982
14655,,TUV1983
14656,,TUV1984
14657,,TUV1985
14658,,TUV1986
14659,,TUV1987
14660,,TUV1988
14661,,TUV1989
14662,0.0,TUV1990
14663,0.0,TUV1991
14664,0.0,TUV1992
14665,0.0,TUV1993
14666,0.0,TUV1994
14667,0.0,TUV1995
14668,0.0,TUV1996
14669,0.0,TUV1997
14670,0.0,TUV1998
14671,0.0,TUV1999
14672,0.0,TUV2000
14673,0.0,TUV2001
14674,0.0,TUV2002
14675,0.0,TUV2003
14676,0.0,TUV2004
14677,0.0,TUV2005
14678,0.0,TUV2006
14679,0.0,TUV2007
14680,0.0,TUV2008
14681,0.0,TUV2009
14682,0.0,TUV2010
14683,0.0,TUV2011
14684,0.0,TUV2012
14685,0.0,TUV2013
14686,0.0,TUV2014
14687,0.0,TUV2015
14688,0.0,TUV2016
14689,0.0,TUV2017
14690,,TUV2018
14691,,UGA1960
14692,,UGA1961
14693,,UGA1962
14694,,UGA1963
14695,,UGA1964
14696,,UGA1965
14697,,UGA1966
14698,,UGA1967
14699,,UGA1968
14700,,UGA1969
14701,8.80478953558216,UGA1970
14702,6.6669245456091115,UGA1971
14703,7.161710626741611,UGA1972
14704,10.6271846050043,UGA1973
14705,9.72443715772952,UGA1974
14706,10.906431694204901,UGA1975
14707,9.803671071364349,UGA1976
14708,14.371041446482101,UGA1977
14709,18.521257502853,UGA1978
14710,20.9013499140938,UGA1979
14711,44.6568515056847,UGA1980
14712,36.7308034882323,UGA1981
14713,31.213973479177604,UGA1982
14714,20.0856216093971,UGA1983
14715,11.462413149140199,UGA1984
14716,8.93281206255368,UGA1985
14717,12.737897232575701,UGA1986
14718,7.788712246331249,UGA1987
14719,8.15709709162975,UGA1988
14720,10.3293805450744,UGA1989
14721,15.8107070996175,UGA1990
14722,20.6020937398795,UGA1991
14723,25.2354992452527,UGA1992
14724,19.499304209128606,UGA1993
14725,19.003440379942106,UGA1994
14726,19.5094607549738,UGA1995
14727,18.582468120687498,UGA1996
14728,16.8500438643321,UGA1997
14729,16.785569206638,UGA1998
14730,12.459792694628101,UGA1999
14731,12.0422551726942,UGA2000
14732,12.4144955599303,UGA2001
14733,14.195169685231399,UGA2002
14734,21.7868858615421,UGA2003
14735,15.2446824605001,UGA2004
14736,14.150740846994696,UGA2005
14737,13.3573025593815,UGA2006
14738,15.6936079049765,UGA2007
14739,16.7620167377701,UGA2008
14740,13.0934417921241,UGA2009
14741,10.7082605793961,UGA2010
14742,12.650953274289696,UGA2011
14743,12.658834177823696,UGA2012
14744,12.1544826189171,UGA2013
14745,11.616075163627999,UGA2014
14746,12.5512946592677,UGA2015
14747,14.6257742826054,UGA2016
14748,13.856204656988801,UGA2017
14749,,UGA2018
14750,,UKR1960
14751,,UKR1961
14752,,UKR1962
14753,,UKR1963
